cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
alagoinhas,7,4,LinearSVR,6,1.416247774553382,0
rio-de-janeiro,7,4,LinearSVR,6,94.91411351840837,0
itaguai,7,4,LinearSVR,6,0.8914764628299164,0
cariacica,7,4,LinearSVR,6,12.716780135727104,0
barretos,7,4,LinearSVR,6,37.141731831690464,0
paulista,7,4,LinearSVR,6,6.990947776780651,0
salvador,7,4,LinearSVR,6,14.370985385553448,0
guarapari,7,4,LinearSVR,6,19.176074383165442,0
parnaiba,7,4,LinearSVR,6,1.7179692123363057,0
maceio,7,4,LinearSVR,6,21.548453542231368,0
barra-do-pirai,7,4,LinearSVR,6,9.332581306174907,0
vila-velha,7,4,LinearSVR,6,34.08179407558909,0
volta-redonda,7,4,LinearSVR,6,18.646005491311776,0
sao-goncalo-do-amarante,7,4,LinearSVR,6,3.535234173073455,0
lauro-de-freitas,7,4,LinearSVR,6,2.7037556348333456,0
piracicaba,7,4,LinearSVR,6,38.466173603821204,0
parauapebas,7,4,LinearSVR,6,2.7628977714382814,0
parnamirim,7,4,LinearSVR,6,13.254728565376587,0
itaborai,7,4,LinearSVR,6,1.0903413622186466,0
aracaju,7,4,LinearSVR,6,14.786680614412074,0
araguaina,7,4,LinearSVR,6,12.519486857844491,0
teresina,7,4,LinearSVR,6,33.04344375566021,0
divinopolis,7,4,LinearSVR,6,44.521958348129886,0
aparecida-de-goiania,7,4,LinearSVR,6,85.78723625398722,0
barra-mansa,7,4,LinearSVR,6,1.1146230921712341,0
goiania,7,4,LinearSVR,6,125.41742519930614,0
jaboatao-dos-guararapes,7,4,LinearSVR,6,5.132514039457753,0
timon,7,4,LinearSVR,6,0.5446117818503644,0
juazeiro,7,4,LinearSVR,6,3.8590925156484337,0
eunapolis,7,4,LinearSVR,6,8.415272770325236,0
palmas,7,4,LinearSVR,6,33.99535552419763,0
