cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
apucarana,6,3,LinearSVR,6,8.641301093288458,0
tangara-da-serra,6,3,LinearSVR,6,12.39403697804182,0
tubarao,6,3,LinearSVR,6,0.26976411589871196,0
blumenau,6,3,LinearSVR,6,0.9433509077687192,0
brasilia,6,3,LinearSVR,6,277.1952923801543,0
piraquara,6,3,LinearSVR,6,0.34328317935666025,0
ariquemes,6,3,LinearSVR,6,1.8882879830516661,0
vilhena,6,3,LinearSVR,6,9.972009496544299,0
passo-fundo,6,3,LinearSVR,6,0.5053542940628634,0
sao-jose,6,3,LinearSVR,6,0.8176805105017871,0
sao-leopoldo,6,3,LinearSVR,6,0.26881919335614574,0
crato,6,3,LinearSVR,6,14.701500440036801,0
caxias-do-sul,6,3,LinearSVR,6,0.6277109099962626,0
cascavel,6,3,LinearSVR,6,62.01806819315349,0
araucaria,6,3,LinearSVR,6,0.3462670081907617,0
guaratingueta,6,3,LinearSVR,6,27.325370937923815,0
boa-vista,6,3,LinearSVR,6,11.577288944666709,0
londrina,6,3,LinearSVR,6,260.5141933289343,0
cambe,6,3,LinearSVR,6,51.37882412616451,0
toledo,6,3,LinearSVR,6,38.73504309296203,0
sertaozinho,6,3,LinearSVR,6,24.965108056563768,0
palhoca,6,3,LinearSVR,6,0.47718225480171567,0
brusque,6,3,LinearSVR,6,1.0112463101939253,0
arapongas,6,3,LinearSVR,6,4.137817690674255,0
foz-do-iguacu,6,3,LinearSVR,6,181.85099178878585,0
balneario-camboriu,6,3,LinearSVR,6,3.197193608269755,0
jaragua-do-sul,6,3,LinearSVR,6,0.6601139608208647,0
petrolina,6,3,LinearSVR,6,24.38620944114511,0
vitoria-da-conquista,6,3,LinearSVR,6,36.33926126262781,0
colombo,6,3,LinearSVR,6,0.522676931071232,0
corumba,6,3,LinearSVR,6,22.83394543683583,0
santa-maria,6,3,LinearSVR,6,4.220497740290053,0
pinhais,6,3,LinearSVR,6,0.5494797688991117,0
novo-gama,6,3,LinearSVR,6,26.64143431182986,0
novo-hamburgo,6,3,LinearSVR,6,0.5722249504241267,0
florianopolis,6,3,LinearSVR,6,1.6597370207759339,0
maringa,6,3,LinearSVR,6,99.0068300892768,0
catanduva,6,3,LinearSVR,6,70.82491118567052,0
criciuma,6,3,LinearSVR,6,0.291484498562,0
valparaiso-de-goias,6,3,LinearSVR,6,24.618699652405166,0
almirante-tamandare,6,3,LinearSVR,6,0.4992587574856238,0
ponta-grossa,6,3,LinearSVR,6,0.9503546608872668,0
juazeiro-do-norte,6,3,LinearSVR,6,15.535797742328713,0
fazenda-rio-grande,6,3,LinearSVR,6,0.3064627257109539,0
rio-grande,6,3,LinearSVR,6,0.26532599702262694,0
sao-jose-dos-pinhais,6,3,LinearSVR,6,1.1283466844142833,0
campo-largo,6,3,LinearSVR,6,0.2949999692843193,0
umuarama,6,3,LinearSVR,6,75.52431441094345,0
sinop,6,3,LinearSVR,6,50.419960185403305,0
joinville,6,3,LinearSVR,6,65.40330502199451,0
simoes-filho,6,3,LinearSVR,6,6.716959247497384,0
