cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
umuarama,10,4,LinearSVR,6,81.2939327653415,0
florianopolis,10,4,LinearSVR,6,1.5937388759539621,0
cascavel,10,4,LinearSVR,6,60.16222520364952,0
santa-maria,10,4,LinearSVR,6,4.309938677959614,0
simoes-filho,10,4,LinearSVR,6,6.872427901892707,0
ponta-grossa,10,4,LinearSVR,6,0.9377313640370215,0
londrina,10,4,LinearSVR,6,257.49599576589895,0
cambe,10,4,LinearSVR,6,51.38547845023667,0
tangara-da-serra,10,4,LinearSVR,6,12.933333077000764,0
guaratingueta,10,4,LinearSVR,6,30.257401454583405,0
sinop,10,4,LinearSVR,6,52.09465562864443,0
petrolina,10,4,LinearSVR,6,27.06977581405221,0
maringa,10,4,LinearSVR,6,105.05430234341638,0
valparaiso-de-goias,10,4,LinearSVR,6,23.462425410677675,0
arapongas,10,4,LinearSVR,6,4.02376874892615,0
novo-gama,10,4,LinearSVR,6,25.364691118196006,0
toledo,10,4,LinearSVR,6,42.26981794128425,0
joinville,10,4,LinearSVR,6,66.98407119406176,0
brusque,10,4,LinearSVR,6,0.9811447930066021,0
vilhena,10,4,LinearSVR,6,10.286374906454999,0
brasilia,10,4,LinearSVR,6,252.31296078884685,0
vitoria-da-conquista,10,4,LinearSVR,6,36.04088329743233,0
corumba,10,4,LinearSVR,6,25.26684028843124,0
foz-do-iguacu,10,4,LinearSVR,6,208.11640330984932,0
juazeiro-do-norte,10,4,LinearSVR,6,16.43173887275061,0
crato,10,4,LinearSVR,6,14.5929980662566,0
apucarana,10,4,LinearSVR,6,8.413117552979937,0
ariquemes,10,4,LinearSVR,6,1.8755894019908839,0
balneario-camboriu,10,4,LinearSVR,6,3.147733617509932,0
