cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
macapa,12,3,LinearSVR,6,2.0940788706537687,0
rio-de-janeiro,12,3,LinearSVR,6,128.48134690710597,0
mage,12,3,LinearSVR,6,1.100416656752583,0
itaituba,12,3,LinearSVR,6,1.4616578250726824,0
nova-iguacu,12,3,LinearSVR,6,0.6384773250090482,0
manaus,12,3,LinearSVR,6,6.630819536560993,0
alagoinhas,12,3,LinearSVR,6,1.2961783659002626,0
acailandia,12,3,LinearSVR,6,0.22200925403323446,0
maraba,12,3,LinearSVR,6,0.7237160777928864,0
barreiras,12,3,LinearSVR,6,21.414800248742182,0
porto-seguro,12,3,LinearSVR,6,2.2399257101033534,0
itapipoca,12,3,LinearSVR,6,0.43496695803101953,0
belford-roxo,12,3,LinearSVR,6,1.5958052088748815,0
rio-branco,12,3,LinearSVR,6,23.461812502460734,0
marica,12,3,LinearSVR,6,1.6996805438551825,0
nilopolis,12,3,LinearSVR,6,0.4715371587677249,0
imperatriz,12,3,LinearSVR,6,1.7260558245296114,0
mesquita,12,3,LinearSVR,6,0.34449479563164664,0
santarem,12,3,LinearSVR,6,1.0207316533731912,0
altamira,12,3,LinearSVR,6,4.412874473000476,0
tucurui,12,3,LinearSVR,6,0.5362996903177393,0
queimados,12,3,LinearSVR,6,0.6797895673133882,0
itacoatiara,12,3,LinearSVR,6,0.44095583786459175,0
patos,12,3,LinearSVR,6,0.5736922233866755,0
duque-de-caxias,12,3,LinearSVR,6,8.929094490030947,0
sao-joao-de-meriti,12,3,LinearSVR,6,4.207280590383575,0
sao-felix-do-xingu,12,3,LinearSVR,6,2.8702831069437607,0
colatina,12,3,LinearSVR,6,13.560777649616398,0
japeri,12,3,LinearSVR,6,0.7962920165285626,0
santana,12,3,LinearSVR,6,0.6061143893035807,0
paragominas,12,3,LinearSVR,6,1.8121745828511167,0
