cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
rondonopolis,12,2,LinearSVR,6,17.29107224021277,0
maceio,12,2,LinearSVR,6,51.81815400982196,0
atibaia,12,2,LinearSVR,6,7.241389194491059,0
ribeirao-das-neves,12,2,LinearSVR,6,49.96329145878281,0
guaruja,12,2,LinearSVR,6,6.2191364743746815,0
coronel-fabriciano,12,2,LinearSVR,6,12.540415529594423,0
cariacica,12,2,LinearSVR,6,22.540264264332485,0
sao-pedro-da-aldeia,12,2,LinearSVR,6,3.4904926313432036,0
arapiraca,12,2,LinearSVR,6,35.941763091163864,0
ituiutaba,12,2,LinearSVR,6,36.16204526755474,0
aguas-lindas-de-goias,12,2,LinearSVR,6,36.54522150867424,0
rio-verde,12,2,LinearSVR,6,32.46999532968898,0
jequie,12,2,LinearSVR,6,8.076774018869967,0
porto-velho,12,2,LinearSVR,6,4.69422563820237,0
ji-parana,12,2,LinearSVR,6,0.5266083017999418,0
sete-lagoas,12,2,LinearSVR,6,150.15765571876003,0
governador-valadares,12,2,LinearSVR,6,18.454574766806488,0
recife,12,2,LinearSVR,6,46.179795006837125,0
aparecida-de-goiania,12,2,LinearSVR,6,209.1978681364998,0
itaperuna,12,2,LinearSVR,6,7.326234376824847,0
aracruz,12,2,LinearSVR,6,17.744332659917248,0
luziania,12,2,LinearSVR,6,47.97332001396966,0
jaboatao-dos-guararapes,12,2,LinearSVR,6,8.211486562081003,0
angra-dos-reis,12,2,LinearSVR,6,13.798702241792999,0
goiania,12,2,LinearSVR,6,294.3204281263265,0
passos,12,2,LinearSVR,6,34.89653774670177,0
vitoria,12,2,LinearSVR,6,150.87967351342292,0
ipatinga,12,2,LinearSVR,6,20.547128245195392,0
