cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
taubate,11,1,LinearSVR,6,23.60882175148305,0
recife,11,1,LinearSVR,6,32.025384902322976,0
santos,11,1,LinearSVR,6,4.785939084166002,0
cabo-frio,11,1,LinearSVR,6,4.686028827377041,0
praia-grande,11,1,LinearSVR,6,3.859650401213429,0
guaruja,11,1,LinearSVR,6,5.851188180228983,0
sabara,11,1,LinearSVR,6,3.585204674556771,0
rio-das-ostras,11,1,LinearSVR,6,3.3421823147446776,0
teixeira-de-freitas,11,1,LinearSVR,6,8.72755825557552,0
sao-bernardo-do-campo,11,1,LinearSVR,6,6.118554541784262,0
macae,11,1,LinearSVR,6,4.821946072536359,0
cuiaba,11,1,LinearSVR,6,10.685802391375837,0
abreu-e-lima,11,1,LinearSVR,6,1.3340259385427953,0
sao-pedro-da-aldeia,11,1,LinearSVR,6,3.564411855388333,0
campos-dos-goytacazes,11,1,LinearSVR,6,2.449287007595695,0
ilheus,11,1,LinearSVR,6,5.2559676925768954,0
breves,11,1,LinearSVR,6,0.3961632666788212,0
olinda,11,1,LinearSVR,6,5.938409687664287,0
angra-dos-reis,11,1,LinearSVR,6,11.84460422009614,0
santa-cruz-do-capibaribe,11,1,LinearSVR,6,1.9147964281442926,0
santana-de-parnaiba,11,1,LinearSVR,6,1.9370166430634077,0
araruama,11,1,LinearSVR,6,3.80869232603912,0
ipatinga,11,1,LinearSVR,6,16.463536143145706,0
niteroi,11,1,LinearSVR,6,3.4633760727781033,0
pocos-de-caldas,11,1,LinearSVR,6,1.3603452028532028,0
camaragibe,11,1,LinearSVR,6,4.9838431201097215,0
pindamonhangaba,11,1,LinearSVR,6,21.12465883408957,0
uberaba,11,1,LinearSVR,6,13.945736736242447,0
indaiatuba,11,1,LinearSVR,6,5.943671176813699,0
itumbiara,11,1,LinearSVR,6,0.8806880946786632,0
salto,11,1,LinearSVR,6,4.105294716730072,0
osasco,11,1,LinearSVR,6,8.116456742720475,0
franco-da-rocha,11,1,LinearSVR,6,8.259063481913122,0
ferraz-de-vasconcelos,11,1,LinearSVR,6,1.6337423905641968,0
sao-vicente,11,1,LinearSVR,6,3.0378806389871675,0
hortolandia,11,1,LinearSVR,6,21.89774700478163,0
sao-goncalo,11,1,LinearSVR,6,10.660265276949401,0
sete-lagoas,11,1,LinearSVR,6,121.71795120560945,0
atibaia,11,1,LinearSVR,6,6.899009506784247,0
