cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
lauro-de-freitas,11,2,LinearSVR,6,3.021060791888694,0
aguas-lindas-de-goias,11,2,LinearSVR,6,30.33973900528285,0
porto-velho,11,2,LinearSVR,6,4.1993480836677675,0
jequie,11,2,LinearSVR,6,8.232263401490126,0
araguaina,11,2,LinearSVR,6,14.953172291275356,0
maceio,11,2,LinearSVR,6,25.697695888835852,0
coronel-fabriciano,11,2,LinearSVR,6,8.933348085070707,0
luziania,11,2,LinearSVR,6,29.07017460665223,0
passos,11,2,LinearSVR,6,20.691494256624,0
rondonopolis,11,2,LinearSVR,6,9.989552033702763,0
divinopolis,11,2,LinearSVR,6,55.23220156311332,0
rio-verde,11,2,LinearSVR,6,26.115639648290905,0
goiania,11,2,LinearSVR,6,151.1434563367514,0
ribeirao-das-neves,11,2,LinearSVR,6,47.153873026012356,0
cariacica,11,2,LinearSVR,6,14.629398682399883,0
trindade,11,2,LinearSVR,6,5.979097588625497,0
jaboatao-dos-guararapes,11,2,LinearSVR,6,6.1446487465861095,0
itaperuna,11,2,LinearSVR,6,7.018025126362649,0
governador-valadares,11,2,LinearSVR,6,12.054703556998074,0
vitoria,11,2,LinearSVR,6,83.32227778513075,0
arapiraca,11,2,LinearSVR,6,33.275872581090574,0
barretos,11,2,LinearSVR,6,44.719145755281566,0
ituiutaba,11,2,LinearSVR,6,24.24852936848087,0
formosa,11,2,LinearSVR,6,26.902403898857777,0
teresina,11,2,LinearSVR,6,38.13499619805935,0
jatai,11,2,LinearSVR,6,34.822608075922375,0
varzea-grande,11,2,LinearSVR,6,5.9041778743677416,0
aparecida-de-goiania,11,2,LinearSVR,6,104.89315209730472,0
ji-parana,11,2,LinearSVR,6,0.7316363895607377,0
aracruz,11,2,LinearSVR,6,15.083975497058589,0
volta-redonda,11,2,LinearSVR,6,22.470398241361718,0
piracicaba,11,2,LinearSVR,6,46.58362938806169,0
