cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
apucarana,11,4,LinearSVR,6,9.411348621538998,0
petrolina,11,4,LinearSVR,6,30.943946048178404,0
simoes-filho,11,4,LinearSVR,6,7.310049590786173,0
joinville,11,4,LinearSVR,6,79.03468087995839,0
santa-maria,11,4,LinearSVR,6,4.70749258735162,0
corumba,11,4,LinearSVR,6,28.845836711606733,0
foz-do-iguacu,11,4,LinearSVR,6,242.77420619101866,0
ariquemes,11,4,LinearSVR,6,2.023981374163993,0
ponta-grossa,11,4,LinearSVR,6,1.0183930071782439,0
balneario-camboriu,11,4,LinearSVR,6,3.561280728638831,0
brusque,11,4,LinearSVR,6,1.0345787918629927,0
londrina,11,4,LinearSVR,6,290.6140594392543,0
umuarama,11,4,LinearSVR,6,91.12513851495461,0
toledo,11,4,LinearSVR,6,49.803383062541066,0
sinop,11,4,LinearSVR,6,60.044218710786105,0
florianopolis,11,4,LinearSVR,6,1.7444628676298355,0
vilhena,11,4,LinearSVR,6,11.549530091988323,0
crato,11,4,LinearSVR,6,16.456658863655857,0
maringa,11,4,LinearSVR,6,121.79551294018187,0
brasilia,11,4,LinearSVR,6,301.4831872893702,0
valparaiso-de-goias,11,4,LinearSVR,6,26.51759739171844,0
cambe,11,4,LinearSVR,6,60.80269785937498,0
novo-gama,11,4,LinearSVR,6,28.416808072766198,0
vitoria-da-conquista,11,4,LinearSVR,6,40.65104709473275,0
juazeiro-do-norte,11,4,LinearSVR,6,17.991758399531008,0
guaratingueta,11,4,LinearSVR,6,35.14524272158015,0
arapongas,11,4,LinearSVR,6,4.461390952386137,0
tangara-da-serra,11,4,LinearSVR,6,14.640579420005468,0
cascavel,11,4,LinearSVR,6,70.64946281662911,0
