cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
manaus,6,5,LinearSVR,6,11.711212136337247,0
nilopolis,6,5,LinearSVR,6,0.8138740443492786,0
rio-branco,6,5,LinearSVR,6,42.93856500555445,0
nova-iguacu,6,5,LinearSVR,6,1.191724043807365,0
sao-felix-do-xingu,6,5,LinearSVR,6,4.532519004036529,0
abaetetuba,6,5,LinearSVR,6,1.0302406964963804,0
imperatriz,6,5,LinearSVR,6,2.8108592466448035,0
maraba,6,5,LinearSVR,6,1.1967400138926585,0
marituba,6,5,LinearSVR,6,0.70309599385691,0
barreiras,6,5,LinearSVR,6,36.989865748166096,0
patos,6,5,LinearSVR,6,0.9819155082263056,0
belem,6,5,LinearSVR,6,4.933902794512523,0
acailandia,6,5,LinearSVR,6,0.29898254427082793,0
ananindeua,6,5,LinearSVR,6,0.8353511066864487,0
colatina,6,5,LinearSVR,6,18.806993096121726,0
macapa,6,5,LinearSVR,6,3.8455949228867943,0
duque-de-caxias,6,5,LinearSVR,6,14.593131013032963,0
mesquita,6,5,LinearSVR,6,0.5649758125255312,0
mage,6,5,LinearSVR,6,1.9185630157920863,0
barcarena,6,5,LinearSVR,6,0.42957938259774753,0
sao-joao-de-meriti,6,5,LinearSVR,6,6.002807920906327,0
santana,6,5,LinearSVR,6,1.0108279627093233,0
marica,6,5,LinearSVR,6,3.178626790759378,0
tucurui,6,5,LinearSVR,6,0.9297883451828377,0
tailandia,6,5,LinearSVR,6,0.8191640152567372,0
belford-roxo,6,5,LinearSVR,6,2.5585680529342474,0
cameta,6,5,LinearSVR,6,0.9882060103716108,0
maracanau,6,5,LinearSVR,6,2.3525038358825006,0
altamira,6,5,LinearSVR,6,6.865444725510489,0
itacoatiara,6,5,LinearSVR,6,0.7220508654849691,0
braganca,6,5,LinearSVR,6,0.8755222540628601,0
santarem,6,5,LinearSVR,6,1.7262354062234189,0
queimados,6,5,LinearSVR,6,1.1413479938365334,0
japeri,6,5,LinearSVR,6,1.3984724655846255,0
itaituba,6,5,LinearSVR,6,2.450876573192687,0
itapipoca,6,5,LinearSVR,6,0.7360386474993894,0
paragominas,6,5,LinearSVR,6,2.8616792613848787,0
porto-seguro,6,5,LinearSVR,6,4.067944367187935,0
castanhal,6,5,LinearSVR,6,0.9979117761345301,0
