cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
porto-velho,8,2,LinearSVR,6,4.125942726442589,0
angra-dos-reis,8,2,LinearSVR,6,10.760698985242414,0
vitoria,8,2,LinearSVR,6,94.09354566523561,0
jatai,8,2,LinearSVR,6,37.986972485843374,0
luziania,8,2,LinearSVR,6,31.663475206127945,0
varzea-grande,8,2,LinearSVR,6,5.765469511718395,0
senador-canedo,8,2,LinearSVR,6,13.27196374367271,0
araguaina,8,2,LinearSVR,6,17.01317122358513,0
ituiutaba,8,2,LinearSVR,6,25.416878295576502,0
goiania,8,2,LinearSVR,6,173.24656854906905,0
jequie,8,2,LinearSVR,6,8.169195220910714,0
breves,8,2,LinearSVR,6,0.42151449711573863,0
rio-verde,8,2,LinearSVR,6,24.929466054555675,0
governador-valadares,8,2,LinearSVR,6,12.705862854869391,0
barretos,8,2,LinearSVR,6,47.68933053978766,0
campinas,8,2,LinearSVR,6,299.87014629388045,0
cachoeiro-de-itapemirim,8,2,LinearSVR,6,84.13302006869951,0
coronel-fabriciano,8,2,LinearSVR,6,9.729897788257146,0
trindade,8,2,LinearSVR,6,6.59159955175857,0
aguas-lindas-de-goias,8,2,LinearSVR,6,29.011161469262145,0
ipatinga,8,2,LinearSVR,6,15.363457433228845,0
sao-pedro-da-aldeia,8,2,LinearSVR,6,3.074401595334536,0
barra-mansa,8,2,LinearSVR,6,1.2967507322073502,0
parauapebas,8,2,LinearSVR,6,3.1476876076474793,0
itaperuna,8,2,LinearSVR,6,6.894219318804939,0
teresina,8,2,LinearSVR,6,41.84605462712311,0
americana,8,2,LinearSVR,6,75.60199284019446,0
guaruja,8,2,LinearSVR,6,5.1812151530496084,0
sete-lagoas,8,2,LinearSVR,6,107.93464804488622,0
volta-redonda,8,2,LinearSVR,6,23.037332495927068,0
cariacica,8,2,LinearSVR,6,15.37975305980274,0
arapiraca,8,2,LinearSVR,6,31.610217668921344,0
recife,8,2,LinearSVR,6,28.446946152597327,0
jaboatao-dos-guararapes,8,2,LinearSVR,6,6.248109648155121,0
maceio,8,2,LinearSVR,6,30.004995099257304,0
passos,8,2,LinearSVR,6,23.07696836476088,0
aracruz,8,2,LinearSVR,6,14.687757193676386,0
atibaia,8,2,LinearSVR,6,6.53571518492975,0
ribeirao-das-neves,8,2,LinearSVR,6,48.52716473985663,0
ji-parana,8,2,LinearSVR,6,0.7051931195095906,0
barra-do-pirai,8,2,LinearSVR,6,10.108038832594593,0
aparecida-de-goiania,8,2,LinearSVR,6,124.15441693123543,0
divinopolis,8,2,LinearSVR,6,54.40633310438986,0
