cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
mogi-guacu,3,2,LinearSVR,6,93.43744402893401,1
jatai,3,2,LinearSVR,6,109.06769667575601,1
ferraz-de-vasconcelos,3,2,LinearSVR,6,2.822489326086089,1
americana,3,2,LinearSVR,6,158.56515311540144,1
recife,3,2,LinearSVR,6,78.50105270763973,1
cotia,3,2,LinearSVR,6,3.0194592478749698,1
guarapuava,3,2,LinearSVR,6,0.37106813446869513,1
sao-jose-dos-campos,3,2,LinearSVR,6,17.855499887680455,1
campinas,3,2,LinearSVR,6,819.5267168783864,1
santana-de-parnaiba,3,2,LinearSVR,6,3.102162275483724,1
olinda,3,2,LinearSVR,6,12.04948555125091,1
viamao,3,2,LinearSVR,6,1.8144323600201355,1
caxias,3,2,LinearSVR,6,5.747951009575114,1
paranagua,3,2,LinearSVR,6,83.28688016749777,1
ribeirao-preto,3,2,LinearSVR,6,648.9259907974739,1
camaragibe,3,2,LinearSVR,6,8.72200214034642,1
valinhos,3,2,LinearSVR,6,9.693898196427511,1
araras,3,2,LinearSVR,6,29.799773804914384,1
sao-paulo,3,2,LinearSVR,6,491.90605223982567,1
jacarei,3,2,LinearSVR,6,17.25832140491234,1
itapevi,3,2,LinearSVR,6,2.6549434293495215,1
vitoria-de-santo-antao,3,2,LinearSVR,6,2.2437747280218954,1
varginha,3,2,LinearSVR,6,4.96867420434163,1
breves,3,2,LinearSVR,6,0.39707956110352377,1
goiania,3,2,LinearSVR,6,515.4511201845272,1
sao-caetano-do-sul,3,2,LinearSVR,6,2.344856547539991,1
indaiatuba,3,2,LinearSVR,6,10.634654372960725,1
itabira,3,2,LinearSVR,6,20.000659462786786,1
ilheus,3,2,LinearSVR,6,9.468059575500876,1
osasco,3,2,LinearSVR,6,16.470511745298918,1
resende,3,2,LinearSVR,6,11.455193675879062,1
pouso-alegre,3,2,LinearSVR,6,1.827693778304744,1
sao-carlos,3,2,LinearSVR,6,164.71321331250186,1
marilia,3,2,LinearSVR,6,93.67243102960677,1
pocos-de-caldas,3,2,LinearSVR,6,1.5908595875419074,1
mossoro,3,2,LinearSVR,6,28.260650318375294,1
santa-cruz-do-capibaribe,3,2,LinearSVR,6,2.3903599338499255,1
itanhaem,3,2,LinearSVR,6,21.077602420596445,1
itaquaquecetuba,3,2,LinearSVR,6,8.847063454103683,1
caraguatatuba,3,2,LinearSVR,6,98.95151325842302,1
chapeco,3,2,LinearSVR,6,4.45795895895736,1
rio-claro,3,2,LinearSVR,6,48.493508872706556,1
mairipora,3,2,LinearSVR,6,1.1137106568613235,1
petropolis,3,2,LinearSVR,6,1.615990018401548,1
tatui,3,2,LinearSVR,6,9.188796305525843,1
colombo,3,2,LinearSVR,6,0.8217950755666189,1
muriae,3,2,LinearSVR,6,55.30366570805312,1
araxa,3,2,LinearSVR,6,37.76050808025524,1
eunapolis,3,2,LinearSVR,6,17.994718952476592,1
barra-do-pirai,3,2,LinearSVR,6,21.05913294491378,1
ji-parana,3,2,LinearSVR,6,0.8434062495261755,1
natal,3,2,LinearSVR,6,130.53754970201857,1
barbacena,3,2,LinearSVR,6,2.113686596683606,1
jandira,3,2,LinearSVR,6,1.8081526112734259,1
pindamonhangaba,3,2,LinearSVR,6,53.88624751742424,1
itajai,3,2,LinearSVR,6,6.548442749861062,1
lavras,3,2,LinearSVR,6,11.031263669061147,1
nova-friburgo,3,2,LinearSVR,6,0.7612505460111628,1
diadema,3,2,LinearSVR,6,14.954373924839263,1
trindade,3,2,LinearSVR,6,13.680156470876014,1
garanhuns,3,2,LinearSVR,6,21.423069723437003,1
cabo-de-santo-agostinho,3,2,LinearSVR,6,41.43047527130149,1
guarulhos,3,2,LinearSVR,6,208.7795530349169,1
santa-rita,3,2,LinearSVR,6,13.62098485083316,1
