cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
ribeirao-preto,11,6,RandomForestRegressor,6,143.18299997771473,1
curitiba,11,6,RandomForestRegressor,6,3.5738539878131474,1
paulo-afonso,11,6,RandomForestRegressor,6,2.863777712984773,1
sao-jose-do-rio-preto,11,6,RandomForestRegressor,6,477.6695189020765,1
assis,11,6,RandomForestRegressor,6,24.83253129746689,1
santa-barbara-doeste,11,6,RandomForestRegressor,6,27.773161557670306,1
juiz-de-fora,11,6,RandomForestRegressor,6,75.22711713461828,1
uba,11,6,RandomForestRegressor,6,12.38729940358522,1
caieiras,11,6,RandomForestRegressor,6,1.6502316238105963,1
betim,11,6,RandomForestRegressor,6,475.6660906715709,1
santa-rita,11,6,RandomForestRegressor,6,4.6427275673256485,1
porto-alegre,11,6,RandomForestRegressor,6,7.523047400110731,1
suzano,11,6,RandomForestRegressor,6,4.928514800976344,1
americana,11,6,RandomForestRegressor,6,58.5287340740106,1
campo-grande,11,6,RandomForestRegressor,6,431.92442158349996,1
valinhos,11,6,RandomForestRegressor,6,6.502646076081548,1
cachoeiro-de-itapemirim,11,6,RandomForestRegressor,6,58.54301923072474,1
itabira,11,6,RandomForestRegressor,6,7.779628845853291,1
santa-luzia,11,6,RandomForestRegressor,6,68.16280256406048,1
guarapari,11,6,RandomForestRegressor,6,21.523145182664777,1
carapicuiba,11,6,RandomForestRegressor,6,30.12805911222732,1
caruaru,11,6,RandomForestRegressor,6,1.851086068722514,1
belo-horizonte,11,6,RandomForestRegressor,6,2038.7875442571399,1
araras,11,6,RandomForestRegressor,6,9.061219256039793,1
muriae,11,6,RandomForestRegressor,6,24.876258133044782,1
sao-lourenco-da-mata,11,6,RandomForestRegressor,6,5.255753869280066,1
vitoria-de-santo-antao,11,6,RandomForestRegressor,6,1.6727407388559359,1
ribeirao-pires,11,6,RandomForestRegressor,6,0.9507758870530875,1
paulinia,11,6,RandomForestRegressor,6,10.85141561793707,1
sao-carlos,11,6,RandomForestRegressor,6,44.4020272871981,1
anapolis,11,6,RandomForestRegressor,6,46.89860876499816,1
campina-grande,11,6,RandomForestRegressor,6,2.5246691703212445,1
sao-jose-dos-pinhais,11,6,RandomForestRegressor,6,1.1739175150102437,1
ibirite,11,6,RandomForestRegressor,6,80.31238553535611,1
jundiai,11,6,RandomForestRegressor,6,22.03892079112958,1
barra-do-pirai,11,6,RandomForestRegressor,6,10.183884004231924,1
dourados,11,6,RandomForestRegressor,6,39.48897577004136,1
campinas,11,6,RandomForestRegressor,6,476.73918956279977,1
caraguatatuba,11,6,RandomForestRegressor,6,31.9409145460472,1
canoas,11,6,RandomForestRegressor,6,3.539898448868867,1
igarassu,11,6,RandomForestRegressor,6,11.28480829523463,1
birigui,11,6,RandomForestRegressor,6,37.35048288152563,1
poa,11,6,RandomForestRegressor,6,3.1121052450122013,1
sertaozinho,11,6,RandomForestRegressor,6,30.186348666971927,1
varzea-paulista,11,6,RandomForestRegressor,6,9.255847434737493,1
itatiba,11,6,RandomForestRegressor,6,2.5141227890960236,1
presidente-prudente,11,6,RandomForestRegressor,6,88.14391765004527,1
araxa,11,6,RandomForestRegressor,6,10.420136942714379,1
maua,11,6,RandomForestRegressor,6,6.364151662299593,1
cabo-de-santo-agostinho,11,6,RandomForestRegressor,6,11.592048735854304,1
sao-paulo,11,6,RandomForestRegressor,6,108.88724931747618,1
contagem,11,6,RandomForestRegressor,6,521.0366368948889,1
