cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
guaratingueta,8,4,RandomForestRegressor,6,31.23185443413482,0
londrina,8,4,RandomForestRegressor,6,481.8951319472371,0
petrolina,8,4,RandomForestRegressor,6,26.27184178644278,0
umuarama,8,4,RandomForestRegressor,6,91.97358748858849,0
brasilia,8,4,RandomForestRegressor,6,700.2460341081968,0
juazeiro-do-norte,8,4,RandomForestRegressor,6,17.9650580225418,0
apucarana,8,4,RandomForestRegressor,6,8.57857391337484,0
santa-maria,8,4,RandomForestRegressor,6,4.835577845857147,0
corumba,8,4,RandomForestRegressor,6,28.43975460417251,0
brusque,8,4,RandomForestRegressor,6,1.0122129800861666,0
sinop,8,4,RandomForestRegressor,6,60.643258028075984,0
novo-gama,8,4,RandomForestRegressor,6,24.858910351192993,0
cascavel,8,4,RandomForestRegressor,6,62.546456288174554,0
florianopolis,8,4,RandomForestRegressor,6,1.5502008810979304,0
ariquemes,8,4,RandomForestRegressor,6,1.9223474802069633,0
cambe,8,4,RandomForestRegressor,6,62.79275614681459,0
maringa,8,4,RandomForestRegressor,6,160.31354160595782,0
balneario-camboriu,8,4,RandomForestRegressor,6,3.309209284224423,0
vilhena,8,4,RandomForestRegressor,6,10.079096551290514,0
valparaiso-de-goias,8,4,RandomForestRegressor,6,23.62973370463104,0
ponta-grossa,8,4,RandomForestRegressor,6,1.0417522916867124,0
crato,8,4,RandomForestRegressor,6,15.776978473836738,0
arapongas,8,4,RandomForestRegressor,6,4.244555822254247,0
tangara-da-serra,8,4,RandomForestRegressor,6,12.864286170497254,0
vitoria-da-conquista,8,4,RandomForestRegressor,6,43.99511139510788,0
toledo,8,4,RandomForestRegressor,6,50.40737930717451,0
simoes-filho,8,4,RandomForestRegressor,6,7.507772006830252,0
foz-do-iguacu,8,4,RandomForestRegressor,6,436.54181311532085,0
joinville,8,4,RandomForestRegressor,6,91.55704962679951,0
