cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
umuarama,10,4,RandomForestRegressor,6,91.26436856092445,0
florianopolis,10,4,RandomForestRegressor,6,1.5655569515618621,0
cascavel,10,4,RandomForestRegressor,6,62.20466861463605,0
santa-maria,10,4,RandomForestRegressor,6,4.829515140000014,0
simoes-filho,10,4,RandomForestRegressor,6,7.49809371956363,0
ponta-grossa,10,4,RandomForestRegressor,6,1.0423240018965898,0
londrina,10,4,RandomForestRegressor,6,482.51841892029506,0
cambe,10,4,RandomForestRegressor,6,61.77364843157332,0
tangara-da-serra,10,4,RandomForestRegressor,6,12.80510441542197,0
guaratingueta,10,4,RandomForestRegressor,6,30.92004635236524,0
sinop,10,4,RandomForestRegressor,6,59.61812427260777,0
petrolina,10,4,RandomForestRegressor,6,26.684431414424495,0
maringa,10,4,RandomForestRegressor,6,159.98251263477354,0
valparaiso-de-goias,10,4,RandomForestRegressor,6,24.413304808716497,0
arapongas,10,4,RandomForestRegressor,6,4.339021834392535,0
novo-gama,10,4,RandomForestRegressor,6,25.743355060166685,0
toledo,10,4,RandomForestRegressor,6,50.06302793638411,0
joinville,10,4,RandomForestRegressor,6,90.75018654537914,0
brusque,10,4,RandomForestRegressor,6,0.9970417966482144,0
vilhena,10,4,RandomForestRegressor,6,9.96245124804935,0
brasilia,10,4,RandomForestRegressor,6,701.0619485046267,0
vitoria-da-conquista,10,4,RandomForestRegressor,6,43.60298715583699,0
corumba,10,4,RandomForestRegressor,6,28.15072548376386,0
foz-do-iguacu,10,4,RandomForestRegressor,6,436.8448877690762,0
juazeiro-do-norte,10,4,RandomForestRegressor,6,17.664027028125403,0
crato,10,4,RandomForestRegressor,6,16.105921987992055,0
apucarana,10,4,RandomForestRegressor,6,8.557124811272889,0
ariquemes,10,4,RandomForestRegressor,6,1.951008616714866,0
balneario-camboriu,10,4,RandomForestRegressor,6,3.3551979852370732,0
