cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
rondonopolis,12,2,RandomForestRegressor,6,8.53454890476095,0
maceio,12,2,RandomForestRegressor,6,18.203537938720793,0
atibaia,12,2,RandomForestRegressor,6,5.434647497121144,0
ribeirao-das-neves,12,2,RandomForestRegressor,6,42.00601378638913,0
guaruja,12,2,RandomForestRegressor,6,4.755996715865399,0
coronel-fabriciano,12,2,RandomForestRegressor,6,8.037556894533779,0
cariacica,12,2,RandomForestRegressor,6,11.753057673757189,0
sao-pedro-da-aldeia,12,2,RandomForestRegressor,6,2.8162772786629087,0
arapiraca,12,2,RandomForestRegressor,6,31.815001466307603,0
ituiutaba,12,2,RandomForestRegressor,6,20.672577912808045,0
aguas-lindas-de-goias,12,2,RandomForestRegressor,6,26.022916816576885,0
rio-verde,12,2,RandomForestRegressor,6,19.17782211246787,0
jequie,12,2,RandomForestRegressor,6,7.783732684934124,0
porto-velho,12,2,RandomForestRegressor,6,3.652732223369622,0
ji-parana,12,2,RandomForestRegressor,6,1.2214286733010409,0
sete-lagoas,12,2,RandomForestRegressor,6,78.91395233617196,0
governador-valadares,12,2,RandomForestRegressor,6,9.753336857533641,0
recife,12,2,RandomForestRegressor,6,22.105193268908486,0
aparecida-de-goiania,12,2,RandomForestRegressor,6,79.40534422356286,0
itaperuna,12,2,RandomForestRegressor,6,6.955215968967039,0
aracruz,12,2,RandomForestRegressor,6,12.896713725686716,0
luziania,12,2,RandomForestRegressor,6,22.877612435280923,0
jaboatao-dos-guararapes,12,2,RandomForestRegressor,6,5.101947885359267,0
angra-dos-reis,12,2,RandomForestRegressor,6,8.22503594009833,0
goiania,12,2,RandomForestRegressor,6,111.85610119050831,0
passos,12,2,RandomForestRegressor,6,16.79343428654487,0
vitoria,12,2,RandomForestRegressor,6,61.71411303711673,0
ipatinga,12,2,RandomForestRegressor,6,12.081409216669357,0
