cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
criciuma,7,6,RandomForestRegressor,6,0.2243485762133962,0
rio-grande,7,6,RandomForestRegressor,6,0.22434857621339627,0
sapucaia-do-sul,7,6,RandomForestRegressor,6,0.5524840132847182,0
pinhais,7,6,RandomForestRegressor,6,0.5439206103055261,0
uruguaiana,7,6,RandomForestRegressor,6,0.07432922407541663,0
almirante-tamandare,7,6,RandomForestRegressor,6,0.473452965097291,0
novo-hamburgo,7,6,RandomForestRegressor,6,0.5099055503103259,0
palhoca,7,6,RandomForestRegressor,6,0.42667604456018143,0
sao-jose-dos-pinhais,7,6,RandomForestRegressor,6,1.3461812537455116,0
fazenda-rio-grande,7,6,RandomForestRegressor,6,0.24350312866253485,0
campo-largo,7,6,RandomForestRegressor,6,0.2612570835171898,0
jaragua-do-sul,7,6,RandomForestRegressor,6,0.7644129573341651,0
sao-jose,7,6,RandomForestRegressor,6,0.7219205459075965,0
erechim,7,6,RandomForestRegressor,6,0.24984680347857274,0
tubarao,7,6,RandomForestRegressor,6,0.20339811609135697,0
bento-goncalves,7,6,RandomForestRegressor,6,0.15312678926492027,0
lages,7,6,RandomForestRegressor,6,0.180025841506291,0
pelotas,7,6,RandomForestRegressor,6,0.1203591441109416,0
colombo,7,6,RandomForestRegressor,6,0.5605355251495248,0
cachoeirinha,7,6,RandomForestRegressor,6,0.31347948144387405,0
araucaria,7,6,RandomForestRegressor,6,0.3084472949245991,0
bage,7,6,RandomForestRegressor,6,0.1203591441109416,0
sao-leopoldo,7,6,RandomForestRegressor,6,0.24350312866253482,0
codo,7,6,RandomForestRegressor,6,0.298844265909278,0
blumenau,7,6,RandomForestRegressor,6,1.0256873347930597,0
piraquara,7,6,RandomForestRegressor,6,0.3408700123584502,0
caxias-do-sul,7,6,RandomForestRegressor,6,0.5496443699294764,0
passo-fundo,7,6,RandomForestRegressor,6,0.3864403426968771,0
