cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
itapecerica-da-serra,12,8,RandomForestRegressor,6,0.8071742835457045,0
gravatai,12,8,RandomForestRegressor,6,0.5313240331696063,0
limeira,12,8,RandomForestRegressor,6,12.087542634508695,0
embu-das-artes,12,8,RandomForestRegressor,6,2.091020072579533,0
diadema,12,8,RandomForestRegressor,6,5.637694930299569,0
resende,12,8,RandomForestRegressor,6,6.459311948286217,0
santo-andre,12,8,RandomForestRegressor,6,4.2459883997987244,0
guarulhos,12,8,RandomForestRegressor,6,96.75370466372023,0
garanhuns,12,8,RandomForestRegressor,6,7.327870694308678,0
varginha,12,8,RandomForestRegressor,6,2.4626348282367085,0
sorocaba,12,8,RandomForestRegressor,6,13.102966990358526,0
mogi-guacu,12,8,RandomForestRegressor,6,23.841546702010376,0
itu,12,8,RandomForestRegressor,6,2.2607309658559656,0
leme,12,8,RandomForestRegressor,6,40.558782675134914,0
conselheiro-lafaiete,12,8,RandomForestRegressor,6,2.653196452155952,0
itaquaquecetuba,12,8,RandomForestRegressor,6,3.815923745223395,0
mairipora,12,8,RandomForestRegressor,6,0.7338055029152976,0
sao-caetano-do-sul,12,8,RandomForestRegressor,6,1.3813926224318303,0
marilia,12,8,RandomForestRegressor,6,22.87600684175106,0
itabuna,12,8,RandomForestRegressor,6,3.7446895127873,0
jandira,12,8,RandomForestRegressor,6,0.9854484370594094,0
cubatao,12,8,RandomForestRegressor,6,6.513815991192711,0
mogi-das-cruzes,12,8,RandomForestRegressor,6,2.1704448099498914,0
lavras,12,8,RandomForestRegressor,6,4.055620910166931,0
itapevi,12,8,RandomForestRegressor,6,1.4436114825650523,0
jau,12,8,RandomForestRegressor,6,14.79332545791705,0
parintins,12,8,RandomForestRegressor,6,0.9102635029496386,0
nova-friburgo,12,8,RandomForestRegressor,6,0.6169374800627303,0
cotia,12,8,RandomForestRegressor,6,2.1604303650086787,0
paranagua,12,8,RandomForestRegressor,6,22.259455215308872,0
teofilo-otoni,12,8,RandomForestRegressor,6,10.699909920605657,0
itapetininga,12,8,RandomForestRegressor,6,2.4051868453327243,0
itanhaem,12,8,RandomForestRegressor,6,13.050232442342585,0
ourinhos,12,8,RandomForestRegressor,6,12.845176947021423,0
taboao-da-serra,12,8,RandomForestRegressor,6,1.8720454206664086,0
viamao,12,8,RandomForestRegressor,6,1.2255127915194062,0
barueri,12,8,RandomForestRegressor,6,3.5825250594675,0
sao-jose-dos-campos,12,8,RandomForestRegressor,6,5.804840329550284,0
sumare,12,8,RandomForestRegressor,6,19.290157969519395,0
botucatu,12,8,RandomForestRegressor,6,1.8400465763518676,0
votorantim,12,8,RandomForestRegressor,6,3.5089964627451273,0
alvorada,12,8,RandomForestRegressor,6,0.5853319661506196,0
tatui,12,8,RandomForestRegressor,6,5.777484094660034,0
teresopolis,12,8,RandomForestRegressor,6,0.6489538589915352,0
itajai,12,8,RandomForestRegressor,6,3.0004687540364987,0
pouso-alegre,12,8,RandomForestRegressor,6,1.1181045081066354,0
rio-claro,12,8,RandomForestRegressor,6,13.63224721561275,0
barbacena,12,8,RandomForestRegressor,6,1.360440915059146,0
jacarei,12,8,RandomForestRegressor,6,8.387030248881835,0
chapeco,12,8,RandomForestRegressor,6,1.83846797510565,0
