cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
lages,8,5,RandomForestRegressor,6,0.17892666285694317,0
tubarao,8,5,RandomForestRegressor,6,0.2026802659424803,0
jaragua-do-sul,8,5,RandomForestRegressor,6,0.7657713787141014,0
guarapuava,8,5,RandomForestRegressor,6,0.2026802659424803,0
novo-hamburgo,8,5,RandomForestRegressor,6,0.5111339446164662,0
fazenda-rio-grande,8,5,RandomForestRegressor,6,0.24332769929726292,0
caxias-do-sul,8,5,RandomForestRegressor,6,0.5507841432876254,0
bento-goncalves,8,5,RandomForestRegressor,6,0.1514932710047872,0
passo-fundo,8,5,RandomForestRegressor,6,0.386729728035379,0
palhoca,8,5,RandomForestRegressor,6,0.42766165142051815,0
bage,8,5,RandomForestRegressor,6,0.1178374797691193,0
araucaria,8,5,RandomForestRegressor,6,0.30897658055404204,0
campo-largo,8,5,RandomForestRegressor,6,0.2612908509050624,0
uruguaiana,8,5,RandomForestRegressor,6,0.06943437273386491,0
pinhais,8,5,RandomForestRegressor,6,0.5454503345170466,0
blumenau,8,5,RandomForestRegressor,6,1.0279038534408165,0
sapucaia-do-sul,8,5,RandomForestRegressor,6,0.5534317708925339,0
sao-jose,8,5,RandomForestRegressor,6,0.7233587697131028,0
erechim,8,5,RandomForestRegressor,6,0.2492627565069879,0
criciuma,8,5,RandomForestRegressor,6,0.22392817983430954,0
colombo,8,5,RandomForestRegressor,6,0.5615614521623066,0
sao-leopoldo,8,5,RandomForestRegressor,6,0.24332769929726292,0
cachoeirinha,8,5,RandomForestRegressor,6,0.3136719303141917,0
almirante-tamandare,8,5,RandomForestRegressor,6,0.47434138682347704,0
codo,8,5,RandomForestRegressor,6,0.298873786648543,0
rio-grande,8,5,RandomForestRegressor,6,0.22392817983430957,0
piraquara,8,5,RandomForestRegressor,6,0.3413490279901435,0
pelotas,8,5,RandomForestRegressor,6,0.1178374797691193,0
