cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
sao-jose-de-ribamar,5,2,RandomForestRegressor,6,2.135759123098951,1
araras,5,2,RandomForestRegressor,6,8.118820928889752,1
alvorada,5,2,RandomForestRegressor,6,0.6113643672904705,1
paco-do-lumiar,5,2,RandomForestRegressor,6,1.2433566625281662,1
paranagua,5,2,RandomForestRegressor,6,23.674576735158325,1
santa-rita,5,2,RandomForestRegressor,6,4.704973832338675,1
bacabal,5,2,RandomForestRegressor,6,0.559404260993821,1
sumare,5,2,RandomForestRegressor,6,21.979090027999483,1
sobral,5,2,RandomForestRegressor,6,1.1374878689117602,1
itabira,5,2,RandomForestRegressor,6,7.706446829875587,1
gravatai,5,2,RandomForestRegressor,6,0.559404260993821,1
ribeirao-pires,5,2,RandomForestRegressor,6,0.8833368697284576,1
itu,5,2,RandomForestRegressor,6,2.371306341264714,1
igarassu,5,2,RandomForestRegressor,6,11.295111553116742,1
chapeco,5,2,RandomForestRegressor,6,1.9092206076674203,1
natal,5,2,RandomForestRegressor,6,47.04085959067009,1
garanhuns,5,2,RandomForestRegressor,6,8.711393822484148,1
embu-das-artes,5,2,RandomForestRegressor,6,2.1314857314545206,1
eunapolis,5,2,RandomForestRegressor,6,9.654029774681351,1
cachoeirinha,5,2,RandomForestRegressor,6,0.5781482164707528,1
campinas,5,2,RandomForestRegressor,6,274.3488658628534,1
paulinia,5,2,RandomForestRegressor,6,10.232126212864369,1
itabuna,5,2,RandomForestRegressor,6,3.6292724647298504,1
valinhos,5,2,RandomForestRegressor,6,6.093306659960218,1
governador-valadares,5,2,RandomForestRegressor,6,9.94042268782062,1
arapiraca,5,2,RandomForestRegressor,6,30.891200174865745,1
nova-friburgo,5,2,RandomForestRegressor,6,0.6483286806329109,1
senador-canedo,5,2,RandomForestRegressor,6,12.106777628316506,1
varginha,5,2,RandomForestRegressor,6,2.3656116444252953,1
viamao,5,2,RandomForestRegressor,6,1.223461167519688,1
jatai,5,2,RandomForestRegressor,6,23.53078238303704,1
vitoria-de-santo-antao,5,2,RandomForestRegressor,6,1.6468940602892583,1
lages,5,2,RandomForestRegressor,6,0.5618652560103717,1
aparecida-de-goiania,5,2,RandomForestRegressor,6,81.1342313723528,1
guarapuava,5,2,RandomForestRegressor,6,0.5606361088663677,1
varzea-paulista,5,2,RandomForestRegressor,6,8.596855618450878,1
barra-do-pirai,5,2,RandomForestRegressor,6,9.284851959158368,1
cabo-de-santo-agostinho,5,2,RandomForestRegressor,6,12.107226341126704,1
barbacena,5,2,RandomForestRegressor,6,1.4263116343824587,1
cachoeiro-de-itapemirim,5,2,RandomForestRegressor,6,62.57776440385099,1
hortolandia,5,2,RandomForestRegressor,6,15.12722874738155,1
curitiba,5,2,RandomForestRegressor,6,3.5078407446183437,1
breves,5,2,RandomForestRegressor,6,0.559404260993821,1
ji-parana,5,2,RandomForestRegressor,6,0.6659744595663237,1
mossoro,5,2,RandomForestRegressor,6,17.51427534253293,1
petropolis,5,2,RandomForestRegressor,6,1.1221167111724273,1
braganca-paulista,5,2,RandomForestRegressor,6,2.5977498943454203,1
caucaia,5,2,RandomForestRegressor,6,4.068869380540947,1
caraguatatuba,5,2,RandomForestRegressor,6,29.920150572217615,1
ilheus,5,2,RandomForestRegressor,6,4.1173917195750995,1
indaiatuba,5,2,RandomForestRegressor,6,4.6633280825648775,1
araxa,5,2,RandomForestRegressor,6,9.151470520944294,1
taboao-da-serra,5,2,RandomForestRegressor,6,1.8431743832364946,1
trindade,5,2,RandomForestRegressor,6,5.5670302916586305,1
lavras,5,2,RandomForestRegressor,6,4.066205626543689,1
caxias,5,2,RandomForestRegressor,6,3.005721325644821,1
ribeirao-preto,5,2,RandomForestRegressor,6,294.5378007450024,1
maranguape,5,2,RandomForestRegressor,6,1.7849192698005472,1
pelotas,5,2,RandomForestRegressor,6,0.5643155186641231,1
assis,5,2,RandomForestRegressor,6,21.45545564527768,1
goiania,5,2,RandomForestRegressor,6,288.3608004052563,1
muriae,5,2,RandomForestRegressor,6,20.24658684454428,1
uba,5,2,RandomForestRegressor,6,11.915103975438313,1
conselheiro-lafaiete,5,2,RandomForestRegressor,6,2.3526564509785457,1
sao-paulo,5,2,RandomForestRegressor,6,220.07985094346907,1
bento-goncalves,5,2,RandomForestRegressor,6,0.5630917201117234,1
campo-largo,5,2,RandomForestRegressor,6,0.5569323913407134,1
caieiras,5,2,RandomForestRegressor,6,1.4894795778976686,1
erechim,5,2,RandomForestRegressor,6,0.5853629991520551,1
teresopolis,5,2,RandomForestRegressor,6,0.6601832351153698,1
