cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
sao-luis,12,10,RandomForestRegressor,6,9.962406870728973,0
juazeiro,12,10,RandomForestRegressor,6,3.6042429796854125,0
maranguape,12,10,RandomForestRegressor,6,1.7831342452477494,0
sao-jose-de-ribamar,12,10,RandomForestRegressor,6,2.073880232131988,0
bacabal,12,10,RandomForestRegressor,6,0.8433462481947513,0
sobral,12,10,RandomForestRegressor,6,1.1970809380228735,0
timon,12,10,RandomForestRegressor,6,0.8194181595286933,0
petropolis,12,10,RandomForestRegressor,6,1.2392354370258059,0
paco-do-lumiar,12,10,RandomForestRegressor,6,1.4352691048691433,0
mossoro,12,10,RandomForestRegressor,6,16.768547382953532,0
caxias,12,10,RandomForestRegressor,6,3.070692204813035,0
eunapolis,12,10,RandomForestRegressor,6,9.076024527141284,0
caucaia,12,10,RandomForestRegressor,6,3.6326139524355656,0
