cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
nova-serrana,8,0,RandomForestRegressor,6,58.423942184138795,1
juiz-de-fora,8,0,RandomForestRegressor,6,86.54448214749623,1
iguatu,8,0,RandomForestRegressor,6,13.297936604709788,1
belo-horizonte,8,0,RandomForestRegressor,6,2083.58406998761,1
contagem,8,0,RandomForestRegressor,6,466.26167699020147,1
santa-luzia,8,0,RandomForestRegressor,6,63.71451005998524,1
nossa-senhora-do-socorro,8,0,RandomForestRegressor,6,8.080204135870442,1
lagarto,8,0,RandomForestRegressor,6,3.6704816954596002,1
camacari,8,0,RandomForestRegressor,6,11.239701575838318,1
patos-de-minas,8,0,RandomForestRegressor,6,66.89715681906792,1
catalao,8,0,RandomForestRegressor,6,25.903139021466778,1
formosa,8,0,RandomForestRegressor,6,20.406306369854995,1
sao-jose-do-rio-preto,8,0,RandomForestRegressor,6,538.4580414059974,1
suzano,8,0,RandomForestRegressor,6,4.507514002834442,1
santa-barbara-doeste,8,0,RandomForestRegressor,6,29.000803708729393,1
aracatuba,8,0,RandomForestRegressor,6,71.91548625711833,1
bauru,8,0,RandomForestRegressor,6,558.2233895735429,1
araraquara,8,0,RandomForestRegressor,6,460.5848838397877,1
dourados,8,0,RandomForestRegressor,6,40.37817799576293,1
campo-grande,8,0,RandomForestRegressor,6,546.8470666917216,1
santa-cruz-do-sul,8,0,RandomForestRegressor,6,1.2993167622466315,1
santo-antonio-de-jesus,8,0,RandomForestRegressor,6,5.138463833643225,1
araguari,8,0,RandomForestRegressor,6,30.583473094190797,1
joao-pessoa,8,0,RandomForestRegressor,6,58.132841556001104,1
birigui,8,0,RandomForestRegressor,6,45.227318536707195,1
uberlandia,8,0,RandomForestRegressor,6,550.5430638171485,1
carapicuiba,8,0,RandomForestRegressor,6,24.900441836214423,1
ibirite,8,0,RandomForestRegressor,6,80.21122449442646,1
piracicaba,8,0,RandomForestRegressor,6,30.888830427684344,1
itatiba,8,0,RandomForestRegressor,6,2.5995629411698453,1
anapolis,8,0,RandomForestRegressor,6,56.44052598620941,1
porto-alegre,8,0,RandomForestRegressor,6,6.825504624548643,1
feira-de-santana,8,0,RandomForestRegressor,6,48.784759221521576,1
betim,8,0,RandomForestRegressor,6,512.3833224855633,1
tres-lagoas,8,0,RandomForestRegressor,6,63.87707415395876,1
montes-claros,8,0,RandomForestRegressor,6,238.3546378299678,1
francisco-morato,8,0,RandomForestRegressor,6,21.17086352644471,1
linhares,8,0,RandomForestRegressor,6,31.384773961592774,1
poa,8,0,RandomForestRegressor,6,3.527963694211204,1
