cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
altamira,11,3,RandomForestRegressor,6,4.041393945084756,0
nova-iguacu,11,3,RandomForestRegressor,6,0.7189829317327775,0
sao-felix-do-xingu,11,3,RandomForestRegressor,6,2.936143731913014,0
marica,11,3,RandomForestRegressor,6,1.8419060921072392,0
colatina,11,3,RandomForestRegressor,6,11.805829503359748,0
maraba,11,3,RandomForestRegressor,6,0.9067330812621011,0
rio-de-janeiro,11,3,RandomForestRegressor,6,292.4585731491445,0
nilopolis,11,3,RandomForestRegressor,6,0.6459905245451131,0
itapipoca,11,3,RandomForestRegressor,6,0.6666640853846557,0
duque-de-caxias,11,3,RandomForestRegressor,6,9.396470281809211,0
sao-joao-de-meriti,11,3,RandomForestRegressor,6,4.189788504739743,0
alagoinhas,11,3,RandomForestRegressor,6,1.4123855010425999,0
santana,11,3,RandomForestRegressor,6,0.6868685745046123,0
porto-seguro,11,3,RandomForestRegressor,6,2.3524368360885455,0
barreiras,11,3,RandomForestRegressor,6,18.26346615563642,0
itacoatiara,11,3,RandomForestRegressor,6,0.6573589610742506,0
belford-roxo,11,3,RandomForestRegressor,6,1.620566607384749,0
japeri,11,3,RandomForestRegressor,6,0.8743567574257882,0
santarem,11,3,RandomForestRegressor,6,1.087609571128929,0
paragominas,11,3,RandomForestRegressor,6,1.8895071397384902,0
imperatriz,11,3,RandomForestRegressor,6,1.7011674478359113,0
macapa,11,3,RandomForestRegressor,6,2.2033523223038585,0
tucurui,11,3,RandomForestRegressor,6,0.7176011594321343,0
mage,11,3,RandomForestRegressor,6,1.2696500197736955,0
mesquita,11,3,RandomForestRegressor,6,0.640778615433799,0
queimados,11,3,RandomForestRegressor,6,0.7950445036790382,0
patos,11,3,RandomForestRegressor,6,0.736040620974329,0
manaus,11,3,RandomForestRegressor,6,6.3916202398098365,0
itaituba,11,3,RandomForestRegressor,6,1.5482481000666628,0
uruguaiana,11,3,RandomForestRegressor,6,0.6646802262620325,0
rio-branco,11,3,RandomForestRegressor,6,18.20688903285585,0
acailandia,11,3,RandomForestRegressor,6,0.6594436283110803,0
