cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
mossoro,6,2,RandomForestRegressor,6,17.538624886780042,1
caxias,6,2,RandomForestRegressor,6,3.000877857257731,1
itabira,6,2,RandomForestRegressor,6,7.481473065569537,1
vitoria-de-santo-antao,6,2,RandomForestRegressor,6,1.6838093901105837,1
caucaia,6,2,RandomForestRegressor,6,3.938459421076668,1
curitiba,6,2,RandomForestRegressor,6,3.520863262999951,1
luziania,6,2,RandomForestRegressor,6,23.964929921220165,1
cabo-de-santo-agostinho,6,2,RandomForestRegressor,6,11.940073535559739,1
bacabal,6,2,RandomForestRegressor,6,0.6127747323090553,1
itu,6,2,RandomForestRegressor,6,2.3030184306268637,1
sao-jose-de-ribamar,6,2,RandomForestRegressor,6,2.1319916115928406,1
embu-das-artes,6,2,RandomForestRegressor,6,2.1714681251623285,1
braganca-paulista,6,2,RandomForestRegressor,6,2.6349047228452993,1
assis,6,2,RandomForestRegressor,6,22.38735193371556,1
varginha,6,2,RandomForestRegressor,6,2.327639578448805,1
araxa,6,2,RandomForestRegressor,6,8.539491846081747,1
igarassu,6,2,RandomForestRegressor,6,10.984914859232491,1
cachoeiro-de-itapemirim,6,2,RandomForestRegressor,6,65.34585409375914,1
jatai,6,2,RandomForestRegressor,6,24.06894009652346,1
itabuna,6,2,RandomForestRegressor,6,3.651255040221597,1
sao-luis,6,2,RandomForestRegressor,6,10.749864735511027,1
ribeirao-pires,6,2,RandomForestRegressor,6,0.9371955058881837,1
teresopolis,6,2,RandomForestRegressor,6,0.6959550559853788,1
governador-valadares,6,2,RandomForestRegressor,6,10.514128132594113,1
taboao-da-serra,6,2,RandomForestRegressor,6,1.891051779589492,1
viamao,6,2,RandomForestRegressor,6,1.2281764139060898,1
uba,6,2,RandomForestRegressor,6,11.655804368142554,1
muriae,6,2,RandomForestRegressor,6,20.296693433210724,1
alvorada,6,2,RandomForestRegressor,6,0.6567791818579577,1
caraguatatuba,6,2,RandomForestRegressor,6,27.902916827443786,1
paco-do-lumiar,6,2,RandomForestRegressor,6,1.3338664971006586,1
trindade,6,2,RandomForestRegressor,6,5.440003719838289,1
santa-rita,6,2,RandomForestRegressor,6,4.524420120643731,1
campinas,6,2,RandomForestRegressor,6,279.8836021109529,1
gravatai,6,2,RandomForestRegressor,6,0.6127747323090553,1
senador-canedo,6,2,RandomForestRegressor,6,12.0721322749659,1
valinhos,6,2,RandomForestRegressor,6,6.583495481694226,1
paranagua,6,2,RandomForestRegressor,6,22.753952548979214,1
erechim,6,2,RandomForestRegressor,6,0.6362759487801002,1
varzea-paulista,6,2,RandomForestRegressor,6,8.585202814854824,1
ilheus,6,2,RandomForestRegressor,6,4.112693775326259,1
nova-friburgo,6,2,RandomForestRegressor,6,0.6938221204484936,1
barbacena,6,2,RandomForestRegressor,6,1.4668618884322533,1
araras,6,2,RandomForestRegressor,6,8.454412654343889,1
sao-paulo,6,2,RandomForestRegressor,6,253.55928312339623,1
natal,6,2,RandomForestRegressor,6,45.842037190663156,1
caieiras,6,2,RandomForestRegressor,6,1.468674836340262,1
chapeco,6,2,RandomForestRegressor,6,1.9199961550409632,1
bento-goncalves,6,2,RandomForestRegressor,6,0.619094921331829,1
americana,6,2,RandomForestRegressor,6,66.23356450163992,1
eunapolis,6,2,RandomForestRegressor,6,9.098361831061231,1
maranguape,6,2,RandomForestRegressor,6,1.8661401562781406,1
ribeirao-preto,6,2,RandomForestRegressor,6,336.30073234083386,1
guarapuava,6,2,RandomForestRegressor,6,0.614888680096306,1
ji-parana,6,2,RandomForestRegressor,6,0.6997526522207942,1
petropolis,6,2,RandomForestRegressor,6,1.1518083784547857,1
garanhuns,6,2,RandomForestRegressor,6,7.94501315582172,1
conselheiro-lafaiete,6,2,RandomForestRegressor,6,2.425473307370084,1
sobral,6,2,RandomForestRegressor,6,1.1526641174124643,1
