cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
camaragibe,10,1,LGBMRegressor,6,4.377069951678408,0
sao-bernardo-do-campo,10,1,LGBMRegressor,6,5.97095648333962,0
osasco,10,1,LGBMRegressor,6,6.654358981000587,0
cuiaba,10,1,LGBMRegressor,6,8.348675014487677,0
sao-goncalo,10,1,LGBMRegressor,6,8.964878460389336,0
salto,10,1,LGBMRegressor,6,4.7855086758559064,0
recife,10,1,LGBMRegressor,6,23.807705392119036,0
uberaba,10,1,LGBMRegressor,6,10.586695255968305,0
sabara,10,1,LGBMRegressor,6,4.594464423719247,0
breves,10,1,LGBMRegressor,6,4.706173520691148,0
campos-dos-goytacazes,10,1,LGBMRegressor,6,4.50481385392399,0
ferraz-de-vasconcelos,10,1,LGBMRegressor,6,4.416209828732416,0
guaruja,10,1,LGBMRegressor,6,5.397439971403932,0
vespasiano,10,1,LGBMRegressor,6,5.086247930027481,0
niteroi,10,1,LGBMRegressor,6,3.7300695219838076,0
santa-cruz-do-capibaribe,10,1,LGBMRegressor,6,4.197041820465489,0
atibaia,10,1,LGBMRegressor,6,5.92835138151575,0
franco-da-rocha,10,1,LGBMRegressor,6,6.984602042306209,0
ipatinga,10,1,LGBMRegressor,6,12.764482690278887,0
santos,10,1,LGBMRegressor,6,4.505181204833768,0
taubate,10,1,LGBMRegressor,6,16.592708717142017,0
sete-lagoas,10,1,LGBMRegressor,6,69.64772924168754,0
rio-das-ostras,10,1,LGBMRegressor,6,4.324409134587005,0
abreu-e-lima,10,1,LGBMRegressor,6,4.408476537523834,0
praia-grande,10,1,LGBMRegressor,6,4.620495504399616,0
angra-dos-reis,10,1,LGBMRegressor,6,8.99402112451064,0
macae,10,1,LGBMRegressor,6,4.994593865342176,0
olinda,10,1,LGBMRegressor,6,5.204409707053177,0
sao-pedro-da-aldeia,10,1,LGBMRegressor,6,4.508516116806334,0
sao-vicente,10,1,LGBMRegressor,6,3.7161715226875756,0
indaiatuba,10,1,LGBMRegressor,6,5.534158522013917,0
teixeira-de-freitas,10,1,LGBMRegressor,6,7.0943981675944885,0
araruama,10,1,LGBMRegressor,6,4.247813373909941,0
cabo-frio,10,1,LGBMRegressor,6,5.112742867329149,0
pocos-de-caldas,10,1,LGBMRegressor,6,4.3167204129532735,0
itumbiara,10,1,LGBMRegressor,6,4.515368341532407,0
