cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
macapa,12,3,LGBMRegressor,6,4.276867009890673,0
rio-de-janeiro,12,3,LGBMRegressor,6,97.15457858194277,0
mage,12,3,LGBMRegressor,6,5.248490434516836,0
itaituba,12,3,LGBMRegressor,6,5.045012194118909,0
nova-iguacu,12,3,LGBMRegressor,6,5.4063173031919165,0
manaus,12,3,LGBMRegressor,6,9.28727087758421,0
alagoinhas,12,3,LGBMRegressor,6,5.246368181624919,0
acailandia,12,3,LGBMRegressor,6,5.745230095274578,0
maraba,12,3,LGBMRegressor,6,5.359676444149481,0
barreiras,12,3,LGBMRegressor,6,23.973037493715054,0
porto-seguro,12,3,LGBMRegressor,6,4.657545904536094,0
itapipoca,12,3,LGBMRegressor,6,5.622185219291325,0
belford-roxo,12,3,LGBMRegressor,6,4.881460353448616,0
rio-branco,12,3,LGBMRegressor,6,26.880875776804622,0
marica,12,3,LGBMRegressor,6,4.5871981796139005,0
nilopolis,12,3,LGBMRegressor,6,5.5627312155610085,0
imperatriz,12,3,LGBMRegressor,6,4.8890801597898825,0
mesquita,12,3,LGBMRegressor,6,5.677310053211902,0
santarem,12,3,LGBMRegressor,6,5.105026824839336,0
altamira,12,3,LGBMRegressor,6,6.930599464701183,0
tucurui,12,3,LGBMRegressor,6,5.608071134261852,0
queimados,12,3,LGBMRegressor,6,5.517412743284243,0
itacoatiara,12,3,LGBMRegressor,6,5.612319956676652,0
patos,12,3,LGBMRegressor,6,5.507865305348401,0
duque-de-caxias,12,3,LGBMRegressor,6,10.629180024117824,0
sao-joao-de-meriti,12,3,LGBMRegressor,6,6.573981059695862,0
sao-felix-do-xingu,12,3,LGBMRegressor,6,4.9986170990181975,0
colatina,12,3,LGBMRegressor,6,13.768316873564752,0
japeri,12,3,LGBMRegressor,6,5.490526971537493,0
santana,12,3,LGBMRegressor,6,5.498301288940603,0
paragominas,12,3,LGBMRegressor,6,5.667938031571633,0
