cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
sao-jose-de-ribamar,5,2,LGBMRegressor,6,5.588799339814827,0
araras,5,2,LGBMRegressor,6,12.859841338374864,0
alvorada,5,2,LGBMRegressor,6,6.7798840966072955,0
paco-do-lumiar,5,2,LGBMRegressor,6,6.295795399243698,0
paranagua,5,2,LGBMRegressor,6,25.116539059231727,0
santa-rita,5,2,LGBMRegressor,6,8.028488580452143,0
bacabal,5,2,LGBMRegressor,6,6.824556305333004,0
sumare,5,2,LGBMRegressor,6,25.659780664549427,0
sobral,5,2,LGBMRegressor,6,6.1512120849961365,0
itabira,5,2,LGBMRegressor,6,10.697941541950819,0
gravatai,5,2,LGBMRegressor,6,6.824556305333003,0
ribeirao-pires,5,2,LGBMRegressor,6,6.5497488391517615,0
itu,5,2,LGBMRegressor,6,5.675961135541835,0
igarassu,5,2,LGBMRegressor,6,12.657401391463335,0
chapeco,5,2,LGBMRegressor,6,6.31997704036385,0
natal,5,2,LGBMRegressor,6,50.383536288404514,0
garanhuns,5,2,LGBMRegressor,6,10.624213752742657,0
embu-das-artes,5,2,LGBMRegressor,6,6.523940854187417,0
eunapolis,5,2,LGBMRegressor,6,10.65484729674947,0
cachoeirinha,5,2,LGBMRegressor,6,6.796549302304673,0
campinas,5,2,LGBMRegressor,6,204.50089475110028,0
paulinia,5,2,LGBMRegressor,6,13.291001820041403,0
itabuna,5,2,LGBMRegressor,6,6.168082818624643,0
valinhos,5,2,LGBMRegressor,6,7.825294247701676,0
governador-valadares,5,2,LGBMRegressor,6,14.089799736210123,0
arapiraca,5,2,LGBMRegressor,6,29.98376181856581,0
nova-friburgo,5,2,LGBMRegressor,6,6.731788967209139,0
senador-canedo,5,2,LGBMRegressor,6,12.893171819548801,0
varginha,5,2,LGBMRegressor,6,5.969561609416536,0
viamao,5,2,LGBMRegressor,6,6.595998574452397,0
jatai,5,2,LGBMRegressor,6,27.108710124852156,0
vitoria-de-santo-antao,5,2,LGBMRegressor,6,6.423227024147658,0
lages,5,2,LGBMRegressor,6,6.84418936639307,0
aparecida-de-goiania,5,2,LGBMRegressor,6,98.74311928878436,0
guarapuava,5,2,LGBMRegressor,6,6.8343798858312095,0
varzea-paulista,5,2,LGBMRegressor,6,11.585997114739861,0
barra-do-pirai,5,2,LGBMRegressor,6,10.469507718134336,0
cabo-de-santo-agostinho,5,2,LGBMRegressor,6,18.36580563269984,0
barbacena,5,2,LGBMRegressor,6,6.264797641856896,0
cachoeiro-de-itapemirim,5,2,LGBMRegressor,6,69.6730722422057,0
hortolandia,5,2,LGBMRegressor,6,18.31761356314536,0
curitiba,5,2,LGBMRegressor,6,6.259856634556572,0
breves,5,2,LGBMRegressor,6,6.824556305333004,0
ji-parana,5,2,LGBMRegressor,6,6.6849225624705495,0
mossoro,5,2,LGBMRegressor,6,20.220769871425368,0
petropolis,5,2,LGBMRegressor,6,6.460574516134208,0
braganca-paulista,5,2,LGBMRegressor,6,6.1185390787510645,0
caucaia,5,2,LGBMRegressor,6,5.688864716161606,0
caraguatatuba,5,2,LGBMRegressor,6,33.2138162215447,0
ilheus,5,2,LGBMRegressor,6,5.197498764632718,0
indaiatuba,5,2,LGBMRegressor,6,7.138898433501984,0
araxa,5,2,LGBMRegressor,6,12.689317363519317,0
taboao-da-serra,5,2,LGBMRegressor,6,6.384962529531019,0
trindade,5,2,LGBMRegressor,6,6.773452411222386,0
lavras,5,2,LGBMRegressor,6,7.679308722946915,0
caxias,5,2,LGBMRegressor,6,6.495027492757667,0
ribeirao-preto,5,2,LGBMRegressor,6,138.1556847190269,0
maranguape,5,2,LGBMRegressor,6,5.835686490751626,0
pelotas,5,2,LGBMRegressor,6,6.863766269435132,0
assis,5,2,LGBMRegressor,6,23.927712494033713,0
goiania,5,2,LGBMRegressor,6,121.59698245778353,0
muriae,5,2,LGBMRegressor,6,17.849137303117427,0
uba,5,2,LGBMRegressor,6,15.453456133751757,0
conselheiro-lafaiete,5,2,LGBMRegressor,6,6.4083977171195405,0
sao-paulo,5,2,LGBMRegressor,6,106.91683037860136,0
bento-goncalves,5,2,LGBMRegressor,6,6.853984807558426,0
campo-largo,5,2,LGBMRegressor,6,6.80486660018203,0
caieiras,5,2,LGBMRegressor,6,6.436145928719094,0
erechim,5,2,LGBMRegressor,6,6.835919912889059,0
teresopolis,5,2,LGBMRegressor,6,6.636139239184029,0
