cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
salvador,6,4,LGBMRegressor,6,15.655868545977173,0
lauro-de-freitas,6,4,LGBMRegressor,6,8.505777979018918,0
sao-goncalo-do-amarante,6,4,LGBMRegressor,6,9.991709962717715,0
guarapari,6,4,LGBMRegressor,6,19.11552341764071,0
serra,6,4,LGBMRegressor,6,75.79268258062146,0
juazeiro,6,4,LGBMRegressor,6,9.210931085122427,0
barra-mansa,6,4,LGBMRegressor,6,10.492077768086496,0
sao-mateus,6,4,LGBMRegressor,6,17.02370170954311,0
divinopolis,6,4,LGBMRegressor,6,35.03738901779383,0
cariacica,6,4,LGBMRegressor,6,14.242392266730015,0
goiania,6,4,LGBMRegressor,6,125.63007347045422,0
maceio,6,4,LGBMRegressor,6,22.229352943069106,0
itaborai,6,4,LGBMRegressor,6,10.385041203649823,0
aracaju,6,4,LGBMRegressor,6,17.706984094742204,0
palmas,6,4,LGBMRegressor,6,31.25609341184954,0
paulista,6,4,LGBMRegressor,6,9.87516886455571,0
parnaiba,6,4,LGBMRegressor,6,9.782855101024166,0
aparecida-de-goiania,6,4,LGBMRegressor,6,91.39239889908579,0
jaboatao-dos-guararapes,6,4,LGBMRegressor,6,9.595479239632141,0
juiz-de-fora,6,4,LGBMRegressor,6,74.38598008804028,0
barra-do-pirai,6,4,LGBMRegressor,6,12.083794320458143,0
teresina,6,4,LGBMRegressor,6,35.83057412982722,0
itaguai,6,4,LGBMRegressor,6,10.523640097437973,0
araguaina,6,4,LGBMRegressor,6,14.539353273717035,0
vila-velha,6,4,LGBMRegressor,6,39.074699753851654,0
volta-redonda,6,4,LGBMRegressor,6,18.35115454872961,0
alagoinhas,6,4,LGBMRegressor,6,10.260607744792841,0
parnamirim,6,4,LGBMRegressor,6,16.23654749082501,0
parauapebas,6,4,LGBMRegressor,6,10.171855392432752,0
arapiraca,6,4,LGBMRegressor,6,28.215461511114736,0
barretos,6,4,LGBMRegressor,6,32.61368281640132,0
rio-de-janeiro,6,4,LGBMRegressor,6,90.38189613841564,0
timon,6,4,LGBMRegressor,6,10.68719252032321,0
piracicaba,6,4,LGBMRegressor,6,35.2595233856998,0
