cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
palmas,8,7,LGBMRegressor,6,33.03832397980473,0
paco-do-lumiar,8,7,LGBMRegressor,6,3.088875325249099,0
lauro-de-freitas,8,7,LGBMRegressor,6,3.172628503762528,0
franca,8,7,LGBMRegressor,6,34.139686993274395,0
juazeiro,8,7,LGBMRegressor,6,4.2551841649423086,0
caucaia,8,7,LGBMRegressor,6,3.745552168556131,0
parnamirim,8,7,LGBMRegressor,6,13.914493942112053,0
sao-luis,8,7,LGBMRegressor,6,10.363105486716693,0
vila-velha,8,7,LGBMRegressor,6,34.80454734248775,0
salvador,8,7,LGBMRegressor,6,13.695139618868069,0
sao-goncalo-do-amarante,8,7,LGBMRegressor,6,4.030263579637911,0
aracaju,8,7,LGBMRegressor,6,15.397653331343015,0
sao-mateus,8,7,LGBMRegressor,6,14.356264831969973,0
maranguape,8,7,LGBMRegressor,6,2.960858390984657,0
boa-vista,8,7,LGBMRegressor,6,10.917279532481265,0
paulista,8,7,LGBMRegressor,6,7.154616400224987,0
serra,8,7,LGBMRegressor,6,157.31052936019563,0
natal,8,7,LGBMRegressor,6,45.39933214293781,0
timon,8,7,LGBMRegressor,6,3.3355803663264894,0
