cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
ribeirao-pires,10,6,LGBMRegressor,6,10.363734992455932,0
cachoeiro-de-itapemirim,10,6,LGBMRegressor,6,76.58325318472697,0
sao-jose-do-rio-preto,10,6,LGBMRegressor,6,155.82939824496927,0
araras,10,6,LGBMRegressor,6,20.070973244813505,0
sao-jose-dos-pinhais,10,6,LGBMRegressor,6,10.11743581208799,0
sao-lourenco-da-mata,10,6,LGBMRegressor,6,9.053035383519564,0
caruaru,10,6,LGBMRegressor,6,9.149983590348887,0
caxias,10,6,LGBMRegressor,6,9.717706859197145,0
anapolis,10,6,LGBMRegressor,6,73.24854733888304,0
assis,10,6,LGBMRegressor,6,32.4515812485612,0
canoas,10,6,LGBMRegressor,6,9.735108306381125,0
juiz-de-fora,10,6,LGBMRegressor,6,75.75063859353692,0
caraguatatuba,10,6,LGBMRegressor,6,38.5043881205435,0
sertaozinho,10,6,LGBMRegressor,6,35.51275335380657,0
sobral,10,6,LGBMRegressor,6,9.93948494996256,0
valinhos,10,6,LGBMRegressor,6,10.00065066488339,0
barra-do-pirai,10,6,LGBMRegressor,6,15.100521098723839,0
belo-horizonte,10,6,LGBMRegressor,6,968.1959312983782,0
araxa,10,6,LGBMRegressor,6,20.308312812586564,0
porto-alegre,10,6,LGBMRegressor,6,13.035001134322759,0
mossoro,10,6,LGBMRegressor,6,22.11324315478775,0
santa-rita,10,6,LGBMRegressor,6,9.421195546765183,0
ribeirao-preto,10,6,LGBMRegressor,6,138.0097732955545,0
campina-grande,10,6,LGBMRegressor,6,9.46848417287298,0
birigui,10,6,LGBMRegressor,6,53.73754631641719,0
poa,10,6,LGBMRegressor,6,10.231712176139705,0
paulinia,10,6,LGBMRegressor,6,17.52722927920753,0
carapicuiba,10,6,LGBMRegressor,6,31.00629792962672,0
paulo-afonso,10,6,LGBMRegressor,6,9.627966300449863,0
ibirite,10,6,LGBMRegressor,6,79.26487279176496,0
igarassu,10,6,LGBMRegressor,6,14.539027685531396,0
contagem,10,6,LGBMRegressor,6,225.8790408191427,0
presidente-prudente,10,6,LGBMRegressor,6,86.6488964738835,0
uba,10,6,LGBMRegressor,6,21.189178084472875,0
campinas,10,6,LGBMRegressor,6,182.8801300980418,0
sao-jose-de-ribamar,10,6,LGBMRegressor,6,9.250474948263664,0
muriae,10,6,LGBMRegressor,6,23.538891969134937,0
campo-grande,10,6,LGBMRegressor,6,298.15957639937443,0
dourados,10,6,LGBMRegressor,6,48.709866661466805,0
varzea-paulista,10,6,LGBMRegressor,6,16.72240457127115,0
vitoria-de-santo-antao,10,6,LGBMRegressor,6,10.18961579642439,0
santa-barbara-doeste,10,6,LGBMRegressor,6,41.44127829415812,0
sao-carlos,10,6,LGBMRegressor,6,50.954315848326196,0
jundiai,10,6,LGBMRegressor,6,29.93201741759715,0
sao-paulo,10,6,LGBMRegressor,6,107.56818197284538,0
maua,10,6,LGBMRegressor,6,12.478290726438132,0
suzano,10,6,LGBMRegressor,6,12.075812836545511,0
itabira,10,6,LGBMRegressor,6,13.66011662747748,0
santa-luzia,10,6,LGBMRegressor,6,77.26160496704067,0
guarapari,10,6,LGBMRegressor,6,22.23210109411079,0
itatiba,10,6,LGBMRegressor,6,9.782696308895366,0
americana,10,6,LGBMRegressor,6,54.842403252622624,0
curitiba,10,6,LGBMRegressor,6,8.900286942456788,0
cabo-de-santo-agostinho,10,6,LGBMRegressor,6,26.81529909819078,0
