cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
abreu-e-lima,9,1,LGBMRegressor,6,6.570480935758209,0
vespasiano,9,1,LGBMRegressor,6,6.894938204744243,0
campos-dos-goytacazes,9,1,LGBMRegressor,6,6.4603484482555205,0
sete-lagoas,9,1,LGBMRegressor,6,69.01573661061427,0
sao-bernardo-do-campo,9,1,LGBMRegressor,6,7.452895793566079,0
sao-vicente,9,1,LGBMRegressor,6,5.395394261404239,0
guaruja,9,1,LGBMRegressor,6,6.188613139371881,0
niteroi,9,1,LGBMRegressor,6,5.271681300453259,0
sao-pedro-da-aldeia,9,1,LGBMRegressor,6,6.388440255207496,0
angra-dos-reis,9,1,LGBMRegressor,6,10.400160303679185,0
franco-da-rocha,9,1,LGBMRegressor,6,8.365379429386858,0
cuiaba,9,1,LGBMRegressor,6,9.01044228172559,0
santos,9,1,LGBMRegressor,6,5.475871102796961,0
recife,9,1,LGBMRegressor,6,24.949324660056348,0
itumbiara,9,1,LGBMRegressor,6,6.701716094390115,0
olinda,9,1,LGBMRegressor,6,6.170076739181012,0
sao-goncalo,9,1,LGBMRegressor,6,9.464498399509292,0
camaragibe,9,1,LGBMRegressor,6,5.409255785600168,0
barra-mansa,9,1,LGBMRegressor,6,6.598241948089175,0
teixeira-de-freitas,9,1,LGBMRegressor,6,8.33376217323166,0
fortaleza,9,1,LGBMRegressor,6,43.48953234804188,0
cabo-frio,9,1,LGBMRegressor,6,6.511253092716433,0
rio-das-ostras,9,1,LGBMRegressor,6,5.934860641407516,0
santa-cruz-do-capibaribe,9,1,LGBMRegressor,6,6.325892833090655,0
atibaia,9,1,LGBMRegressor,6,6.572890136559443,0
pocos-de-caldas,9,1,LGBMRegressor,6,6.480729610941014,0
macae,9,1,LGBMRegressor,6,6.315609849301165,0
araruama,9,1,LGBMRegressor,6,5.684565989268926,0
uberaba,9,1,LGBMRegressor,6,12.1687345658039,0
sabara,9,1,LGBMRegressor,6,6.124168991476825,0
ferraz-de-vasconcelos,9,1,LGBMRegressor,6,6.447845877691013,0
ipatinga,9,1,LGBMRegressor,6,13.768901019624243,0
praia-grande,9,1,LGBMRegressor,6,6.315571020253182,0
osasco,9,1,LGBMRegressor,6,7.876374222259659,0
salto,9,1,LGBMRegressor,6,6.108255861907095,0
breves,9,1,LGBMRegressor,6,6.905949811466498,0
taubate,9,1,LGBMRegressor,6,17.706108958670157,0
