cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
taubate,11,1,LGBMRegressor,6,16.48313671941396,0
recife,11,1,LGBMRegressor,6,24.184624344867263,0
santos,11,1,LGBMRegressor,6,4.557144010313351,0
cabo-frio,11,1,LGBMRegressor,6,5.117832541643363,0
praia-grande,11,1,LGBMRegressor,6,4.569976236748414,0
guaruja,11,1,LGBMRegressor,6,5.358251924425127,0
sabara,11,1,LGBMRegressor,6,4.497572780354752,0
rio-das-ostras,11,1,LGBMRegressor,6,4.18786871540848,0
teixeira-de-freitas,11,1,LGBMRegressor,6,7.048592481006418,0
sao-bernardo-do-campo,11,1,LGBMRegressor,6,5.898815309994419,0
macae,11,1,LGBMRegressor,6,4.879125198368857,0
cuiaba,11,1,LGBMRegressor,6,8.273070439932685,0
abreu-e-lima,11,1,LGBMRegressor,6,4.387397176572881,0
sao-pedro-da-aldeia,11,1,LGBMRegressor,6,4.448416696356538,0
campos-dos-goytacazes,11,1,LGBMRegressor,6,4.489074557901668,0
ilheus,11,1,LGBMRegressor,6,4.614939576740099,0
breves,11,1,LGBMRegressor,6,4.684535369053094,0
olinda,11,1,LGBMRegressor,6,5.08604009514947,0
angra-dos-reis,11,1,LGBMRegressor,6,9.1824824547061,0
santa-cruz-do-capibaribe,11,1,LGBMRegressor,6,4.1962976046850295,0
santana-de-parnaiba,11,1,LGBMRegressor,6,3.931285028646375,0
araruama,11,1,LGBMRegressor,6,4.274656157824338,0
ipatinga,11,1,LGBMRegressor,6,12.629157161949161,0
niteroi,11,1,LGBMRegressor,6,3.7595351824056427,0
pocos-de-caldas,11,1,LGBMRegressor,6,4.295615459410778,0
camaragibe,11,1,LGBMRegressor,6,4.473715980531328,0
pindamonhangaba,11,1,LGBMRegressor,6,14.461265043055306,0
uberaba,11,1,LGBMRegressor,6,11.193071072190488,0
indaiatuba,11,1,LGBMRegressor,6,5.42599097943051,0
itumbiara,11,1,LGBMRegressor,6,4.493927782010137,0
salto,11,1,LGBMRegressor,6,4.702482599565181,0
osasco,11,1,LGBMRegressor,6,6.422589252233361,0
franco-da-rocha,11,1,LGBMRegressor,6,6.838684553638941,0
ferraz-de-vasconcelos,11,1,LGBMRegressor,6,4.397758503427088,0
sao-vicente,11,1,LGBMRegressor,6,3.7335978307869184,0
hortolandia,11,1,LGBMRegressor,6,15.501124829284937,0
sao-goncalo,11,1,LGBMRegressor,6,8.666826796769513,0
sete-lagoas,11,1,LGBMRegressor,6,70.2939849667811,0
atibaia,11,1,LGBMRegressor,6,5.920493434621384,0
