cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
ji-parana,2,0,LGBMRegressor,6,7.418468709457951,0
blumenau,2,0,LGBMRegressor,6,7.1314173098950135,0
almirante-tamandare,2,0,LGBMRegressor,6,7.465916899876873,0
catanduva,2,0,LGBMRegressor,6,65.87800854127563,0
umuarama,2,0,LGBMRegressor,6,76.12838896032363,0
formosa,2,0,LGBMRegressor,6,27.231100137709248,0
novo-gama,2,0,LGBMRegressor,6,31.95188681785155,0
divinopolis,2,0,LGBMRegressor,6,38.923883283493794,0
sao-jose-do-rio-preto,2,0,LGBMRegressor,6,161.8844130316112,0
lagarto,2,0,LGBMRegressor,6,7.763130237489707,0
sapucaia-do-sul,2,0,LGBMRegressor,6,7.450082957945947,0
ponta-grossa,2,0,LGBMRegressor,6,7.029373056711061,0
montes-claros,2,0,LGBMRegressor,6,115.12998755152144,0
joinville,2,0,LGBMRegressor,6,70.60759289731675,0
arapiraca,2,0,LGBMRegressor,6,31.726998084700234,0
bauru,2,0,LGBMRegressor,6,151.3087607406272,0
itabira,2,0,LGBMRegressor,6,12.154809065846228,0
nova-serrana,2,0,LGBMRegressor,6,62.76811588024574,0
valparaiso-de-goias,2,0,LGBMRegressor,6,28.82878262926085,0
cabo-de-santo-agostinho,2,0,LGBMRegressor,6,21.71387016212258,0
cachoeirinha,2,0,LGBMRegressor,6,7.5315626968960325,0
piracicaba,2,0,LGBMRegressor,6,38.243640905614136,0
uba,2,0,LGBMRegressor,6,17.350741484686466,0
natal,2,0,LGBMRegressor,6,53.541338716979276,0
sertaozinho,2,0,LGBMRegressor,6,30.654452334024214,0
aracatuba,2,0,LGBMRegressor,6,66.70080051285245,0
belo-horizonte,2,0,LGBMRegressor,6,1134.2633541872995,0
brasilia,2,0,LGBMRegressor,6,246.2072890465271,0
maringa,2,0,LGBMRegressor,6,94.74203514294446,0
varzea-paulista,2,0,LGBMRegressor,6,12.680563080820523,0
tangara-da-serra,2,0,LGBMRegressor,6,16.912315085787636,0
braganca-paulista,2,0,LGBMRegressor,6,6.677635942720919,0
criciuma,2,0,LGBMRegressor,6,7.559919938808074,0
pelotas,2,0,LGBMRegressor,6,7.599412044483605,0
araguari,2,0,LGBMRegressor,6,31.414420149321995,0
sao-paulo,2,0,LGBMRegressor,6,105.48943060622334,0
petropolis,2,0,LGBMRegressor,6,7.187928290148306,0
suzano,2,0,LGBMRegressor,6,9.018764835647023,0
santo-antonio-de-jesus,2,0,LGBMRegressor,6,9.079386793491464,0
campo-largo,2,0,LGBMRegressor,6,7.5400963197336255,0
eunapolis,2,0,LGBMRegressor,6,11.133456656831349,0
cachoeiro-de-itapemirim,2,0,LGBMRegressor,6,71.27223650363139,0
araraquara,2,0,LGBMRegressor,6,136.5195132976181,0
corumba,2,0,LGBMRegressor,6,27.244532585063137,0
chapeco,2,0,LGBMRegressor,6,6.951296081992749,0
anapolis,2,0,LGBMRegressor,6,68.32161952580422,0
sobral,2,0,LGBMRegressor,6,6.874123135599724,0
santa-luzia,2,0,LGBMRegressor,6,70.62141791510408,0
porto-alegre,2,0,LGBMRegressor,6,10.29559747510763,0
vitoria-da-conquista,2,0,LGBMRegressor,6,37.86503780481348,0
joao-pessoa,2,0,LGBMRegressor,6,70.03253292488128,0
petrolina,2,0,LGBMRegressor,6,28.935737404736454,0
brusque,2,0,LGBMRegressor,6,7.105632825764644,0
gravatai,2,0,LGBMRegressor,6,7.559919938808074,0
alvorada,2,0,LGBMRegressor,6,7.514466378267084,0
piraquara,2,0,LGBMRegressor,6,7.511664242160224,0
catalao,2,0,LGBMRegressor,6,27.87711018472026,0
tubarao,2,0,LGBMRegressor,6,7.5698122807868575,0
passo-fundo,2,0,LGBMRegressor,6,7.52441847821279,0
uberlandia,2,0,LGBMRegressor,6,180.0400188689459,0
juiz-de-fora,2,0,LGBMRegressor,6,75.89256632229096,0
jundiai,2,0,LGBMRegressor,6,25.7510452819908,0
campinas,2,0,LGBMRegressor,6,187.03899381684772,0
crato,2,0,LGBMRegressor,6,18.559227792746885,0
ariquemes,2,0,LGBMRegressor,6,6.45387397622255,0
linhares,2,0,LGBMRegressor,6,36.17963757934242,0
poa,2,0,LGBMRegressor,6,7.8895192741870215,0
sinop,2,0,LGBMRegressor,6,54.045146779091375,0
lauro-de-freitas,2,0,LGBMRegressor,6,5.6414082517693,0
itatiba,2,0,LGBMRegressor,6,7.054895664963694,0
florianopolis,2,0,LGBMRegressor,6,6.327347998051498,0
goiania,2,0,LGBMRegressor,6,131.7922325045684,0
juazeiro-do-norte,2,0,LGBMRegressor,6,19.54432764646435,0
muriae,2,0,LGBMRegressor,6,19.69946078364972,0
vitoria-de-santo-antao,2,0,LGBMRegressor,6,7.140292759538901,0
itabuna,2,0,LGBMRegressor,6,6.586565266416214,0
campo-grande,2,0,LGBMRegressor,6,299.5605825983148,0
paulo-afonso,2,0,LGBMRegressor,6,7.340213933685041,0
barra-do-pirai,2,0,LGBMRegressor,6,11.597108681460899,0
canoas,2,0,LGBMRegressor,6,7.0584178402935285,0
serra,2,0,LGBMRegressor,6,81.95649018216437,0
caraguatatuba,2,0,LGBMRegressor,6,35.35586674765567,0
tres-lagoas,2,0,LGBMRegressor,6,69.26516374538907,0
valinhos,2,0,LGBMRegressor,6,8.083711648117303,0
presidente-prudente,2,0,LGBMRegressor,6,81.13436742423517,0
barbacena,2,0,LGBMRegressor,6,6.9848234673440235,0
erechim,2,0,LGBMRegressor,6,7.571202718058108,0
francisco-morato,2,0,LGBMRegressor,6,18.944438647901833,0
fazenda-rio-grande,2,0,LGBMRegressor,6,7.550014635484107,0
carapicuiba,2,0,LGBMRegressor,6,28.02408476212471,0
bage,2,0,LGBMRegressor,6,7.599412044483605,0
aparecida-de-goiania,2,0,LGBMRegressor,6,104.29919436914693,0
sao-leopoldo,2,0,LGBMRegressor,6,7.550014635484107,0
varginha,2,0,LGBMRegressor,6,6.579217158358273,0
rio-grande,2,0,LGBMRegressor,6,7.559919938808074,0
contagem,2,0,LGBMRegressor,6,250.0698657752534,0
franca,2,0,LGBMRegressor,6,36.69887963058329,0
itu,2,0,LGBMRegressor,6,6.342177103937201,0
birigui,2,0,LGBMRegressor,6,51.249550066921174,0
balneario-camboriu,2,0,LGBMRegressor,6,7.4480817979094915,0
nossa-senhora-do-socorro,2,0,LGBMRegressor,6,13.18306644702953,0
santa-rita,2,0,LGBMRegressor,6,8.785073026923465,0
sao-carlos,2,0,LGBMRegressor,6,46.931927282012545,0
cascavel,2,0,LGBMRegressor,6,64.80625630755416,0
palhoca,2,0,LGBMRegressor,6,7.4630965351326655,0
caxias-do-sul,2,0,LGBMRegressor,6,7.428549419528039,0
conselheiro-lafaiete,2,0,LGBMRegressor,6,7.062553069304447,0
teresopolis,2,0,LGBMRegressor,6,7.3692868175263335,0
bacabal,2,0,LGBMRegressor,6,7.559919938808074,0
assis,2,0,LGBMRegressor,6,27.187249803664884,0
viamao,2,0,LGBMRegressor,6,7.3183603237152,0
lages,2,0,LGBMRegressor,6,7.579691712168456,0
jatai,2,0,LGBMRegressor,6,30.24347128687179,0
patos-de-minas,2,0,LGBMRegressor,6,62.835586518316845,0
cambe,2,0,LGBMRegressor,6,53.767267090120804,0
santa-maria,2,0,LGBMRegressor,6,8.688477211852558,0
nova-friburgo,2,0,LGBMRegressor,6,7.465916899876873,0
dourados,2,0,LGBMRegressor,6,43.92101456323818,0
foz-do-iguacu,2,0,LGBMRegressor,6,187.83540265984684,0
colombo,2,0,LGBMRegressor,6,7.440031424336391,0
arapongas,2,0,LGBMRegressor,6,9.320423831212445,0
campina-grande,2,0,LGBMRegressor,6,7.1662456643266905,0
guarapuava,2,0,LGBMRegressor,6,7.5698122807868575,0
caxias,2,0,LGBMRegressor,6,7.080614653568354,0
betim,2,0,LGBMRegressor,6,235.20177509451264,0
guaratingueta,2,0,LGBMRegressor,6,31.779667423071416,0
tatui,2,0,LGBMRegressor,6,7.725973353951672,0
araxa,2,0,LGBMRegressor,6,15.28493933551726,0
paranagua,2,0,LGBMRegressor,6,27.70292271767712,0
araras,2,0,LGBMRegressor,6,15.38334338090935,0
sao-mateus,2,0,LGBMRegressor,6,21.83527685597688,0
parnamirim,2,0,LGBMRegressor,6,15.34952129249577,0
mossoro,2,0,LGBMRegressor,6,20.63667272762637,0
garanhuns,2,0,LGBMRegressor,6,11.441509303185276,0
camacari,2,0,LGBMRegressor,6,12.485394961165053,0
pinhais,2,0,LGBMRegressor,6,7.385293987009445,0
boa-vista,2,0,LGBMRegressor,6,15.928137544100164,0
americana,2,0,LGBMRegressor,6,54.67561453318925,0
simoes-filho,2,0,LGBMRegressor,6,8.606978060307888,0
iguatu,2,0,LGBMRegressor,6,18.455594502748678,0
santa-cruz-do-sul,2,0,LGBMRegressor,6,7.1861681304498495,0
sao-jose,2,0,LGBMRegressor,6,7.357538108505709,0
ibirite,2,0,LGBMRegressor,6,75.62470783834166,0
toledo,2,0,LGBMRegressor,6,42.411637916402114,0
araucaria,2,0,LGBMRegressor,6,7.510262782044952,0
londrina,2,0,LGBMRegressor,6,251.8065328339084,0
curitiba,2,0,LGBMRegressor,6,6.749049348348293,0
feira-de-santana,2,0,LGBMRegressor,6,59.79043375629482,0
ribeirao-preto,2,0,LGBMRegressor,6,135.10941743488178,0
sao-jose-dos-pinhais,2,0,LGBMRegressor,6,7.050795884497987,0
novo-hamburgo,2,0,LGBMRegressor,6,7.425714862234644,0
bento-goncalves,2,0,LGBMRegressor,6,7.58955828337057,0
apucarana,2,0,LGBMRegressor,6,13.163064769580155,0
vilhena,2,0,LGBMRegressor,6,15.82064670125034,0
jaragua-do-sul,2,0,LGBMRegressor,6,7.361828910865194,0
sao-jose-de-ribamar,2,0,LGBMRegressor,6,6.275408600240117,0
santa-barbara-doeste,2,0,LGBMRegressor,6,37.69966831584471,0
sao-lourenco-da-mata,2,0,LGBMRegressor,6,8.17503792135876,0
