cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
resende,9,8,LGBMRegressor,6,6.229126984806657,0
cotia,9,8,LGBMRegressor,6,3.127264086335851,0
itanhaem,9,8,LGBMRegressor,6,10.44808501442609,0
itajai,9,8,LGBMRegressor,6,4.4486197491421295,0
teofilo-otoni,9,8,LGBMRegressor,6,11.829423125244556,0
taboao-da-serra,9,8,LGBMRegressor,6,3.952652869838452,0
cubatao,9,8,LGBMRegressor,6,8.739198436087367,0
jau,9,8,LGBMRegressor,6,14.994613664087279,0
santo-andre,9,8,LGBMRegressor,6,5.8522910645793464,0
diadema,9,8,LGBMRegressor,6,7.631329122053185,0
jacarei,9,8,LGBMRegressor,6,9.053139213124167,0
rio-claro,9,8,LGBMRegressor,6,18.675931369282765,0
itapecerica-da-serra,9,8,LGBMRegressor,6,3.440440394606033,0
itabuna,9,8,LGBMRegressor,6,4.9387037532202305,0
caieiras,9,8,LGBMRegressor,6,3.5617552963650203,0
petropolis,9,8,LGBMRegressor,6,3.376980534333666,0
botucatu,9,8,LGBMRegressor,6,3.2557706060568927,0
limeira,9,8,LGBMRegressor,6,16.418335348685257,0
mogi-das-cruzes,9,8,LGBMRegressor,6,3.9771861520381004,0
sorocaba,9,8,LGBMRegressor,6,17.200513624514514,0
sao-jose-dos-campos,9,8,LGBMRegressor,6,9.005567818467016,0
tatui,9,8,LGBMRegressor,6,5.929794525084671,0
guarulhos,9,8,LGBMRegressor,6,47.882606469057755,0
sao-caetano-do-sul,9,8,LGBMRegressor,6,3.345624800224372,0
lavras,9,8,LGBMRegressor,6,5.670567362598309,0
ourinhos,9,8,LGBMRegressor,6,15.241539927995102,0
barbacena,9,8,LGBMRegressor,6,3.2521322029852837,0
eunapolis,9,8,LGBMRegressor,6,9.1020226258566,0
parintins,9,8,LGBMRegressor,6,3.575398352840045,0
itapetininga,9,8,LGBMRegressor,6,3.818845638194809,0
indaiatuba,9,8,LGBMRegressor,6,6.2686197575700815,0
itapevi,9,8,LGBMRegressor,6,3.493383978274625,0
marilia,9,8,LGBMRegressor,6,27.37249212820308,0
barueri,9,8,LGBMRegressor,6,4.946624843114762,0
paranagua,9,8,LGBMRegressor,6,25.227379663768776,0
ilheus,9,8,LGBMRegressor,6,5.614756591683313,0
garanhuns,9,8,LGBMRegressor,6,9.493661222495206,0
votorantim,9,8,LGBMRegressor,6,4.975184258032636,0
catanduva,9,8,LGBMRegressor,6,59.202813623490115,0
itaquaquecetuba,9,8,LGBMRegressor,6,5.307742519854426,0
leme,9,8,LGBMRegressor,6,38.161494762685614,0
mogi-guacu,9,8,LGBMRegressor,6,23.931829755335116,0
mairipora,9,8,LGBMRegressor,6,3.4546001125947345,0
conselheiro-lafaiete,9,8,LGBMRegressor,6,3.9335283514420825,0
embu-das-artes,9,8,LGBMRegressor,6,3.9341126304736975,0
gravatai,9,8,LGBMRegressor,6,3.6666779715747695,0
bacabal,9,8,LGBMRegressor,6,3.6666779715747695,0
braganca-paulista,9,8,LGBMRegressor,6,4.29847320563059,0
alvorada,9,8,LGBMRegressor,6,3.628984283557346,0
nova-friburgo,9,8,LGBMRegressor,6,3.5850273709168374,0
itu,9,8,LGBMRegressor,6,3.183309735751156,0
teresopolis,9,8,LGBMRegressor,6,3.498465738239431,0
pouso-alegre,9,8,LGBMRegressor,6,3.2191116769549875,0
santana-de-parnaiba,9,8,LGBMRegressor,6,3.1121224908058904,0
chapeco,9,8,LGBMRegressor,6,4.032602624559204,0
viamao,9,8,LGBMRegressor,6,3.555247905566278,0
pindamonhangaba,9,8,LGBMRegressor,6,15.188756223149989,0
jandira,9,8,LGBMRegressor,6,3.354697705519471,0
sumare,9,8,LGBMRegressor,6,25.31380493998197,0
varginha,9,8,LGBMRegressor,6,3.853538496092652,0
hortolandia,9,8,LGBMRegressor,6,17.44540246416971,0
